order_id,line_no,product_code,product_name,category,ordered_cases,confirmed_cases,unit_price_case,discount_pct,gross_line_value,discount_line_value,line_net_value,plant,storage_location,rejection_reason
SO101705,3,SKU0020,Lemon Lime 1L PET x24,Carbonated Soft Drink,18,18,5940,7,106920,7484.4,99435.6,BEN01,FG01,
SO101705,4,SKU0033,Orange Burst 1.5L PET x12,Carbonated Soft Drink,7,7,3810,0,26670,0.0,26670.0,PHC01,FG03,
SO101706,1,SKU0047,Aqua Pure 75cl PET x12,Water,3,3,1150,7,3450,241.5,3208.5,LAG02,FG02,
SO101707,1,SKU0007,Cola Max 1L PET x12,Carbonated Soft Drink,400,400,3140,7,1256000,87920.0,1168080.0,PHC01,FG02,
SO101707,2,SKU0032,Orange Burst 1L PET x24,Carbonated Soft Drink,275,275,5570,15,1531750,229762.5,1301987.5,PHC01,FG03,
SO101707,3,SKU0058,Ice Tea 33cl Can x24,Tea Drink,76,39,4290,10,326040,32604.0,293436.0,BEN01,FG01,
SO101707,4,SKU0034,Orange Burst 1.5L PET x24,Carbonated Soft Drink,36,26,7150,7,257400,18018.0,239382.0,PHC01,FG02,
SO101707,5,SKU0060,Malt Spark 33cl Can x24,Malt Drink,28,22,4250,5,119000,5950.0,113050.0,PHC01,FG03,
SO101708,1,SKU0015,Lemon Lime 50cl PET x12,Carbonated Soft Drink,2,2,2080,0,4160,0.0,4160.0,IBD01,FG02,
SO101708,2,SKU0028,Orange Burst 50cl PET x24,Carbonated Soft Drink,105,105,3650,5,383250,19162.5,364087.5,IBD01,FG02,
SO101709,1,SKU0050,Aqua Pure 1.5L PET x24,Water,4,4,3790,10,15160,1516.0,13644.0,LAG01,FG01,
SO101709,2,SKU0040,Bitter Lemon 50cl Can x24,Carbonated Soft Drink,11,7,3700,0,40700,0.0,40700.0,LAG02,FG02,
SO101710,1,SKU0035,Bitter Lemon 35cl PET x12,Carbonated Soft Drink,27,27,1730,0,46710,0.0,46710.0,LAG02,FG03,
SO101710,2,SKU0033,Orange Burst 1.5L PET x12,Carbonated Soft Drink,12,12,3810,2,45720,914.4,44805.6,LAG02,FG03,
SO101710,3,SKU0018,Lemon Lime 60cl PET x24,Carbonated Soft Drink,3,3,4090,7,12270,858.9,11411.1,LAG02,FG02,
SO101711,1,SKU0033,Orange Burst 1.5L PET x12,Carbonated Soft Drink,5,5,3810,0,19050,0.0,19050.0,ABA01,FG01,
SO101712,1,SKU0009,Cola Max 1.5L PET x12,Carbonated Soft Drink,84,84,4080,12,342720,41126.4,301593.6,PHC01,FG03,
SO101712,2,SKU0037,Bitter Lemon 50cl PET x12,Carbonated Soft Drink,108,108,1950,12,210600,25272.0,185328.0,BEN01,FG01,
SO101712,3,SKU0015,Lemon Lime 50cl PET x12,Carbonated Soft Drink,72,72,2080,5,149760,7488.0,142272.0,BEN01,FG03,
SO101713,1,SKU0037,Bitter Lemon 50cl PET x12,Carbonated Soft Drink,11,7,1950,12,21450,2574.0,18876.0,KAD01,FG03,
SO101714,1,SKU0029,Orange Burst 60cl PET x12,Carbonated Soft Drink,3,3,2400,7,7200,504.0,6696.0,ABA01,FG02,
SO101714,2,SKU0025,Orange Burst 35cl PET x12,Carbonated Soft Drink,9,9,1750,3,15750,472.5,15277.5,ABA01,FG02,
SO101715,1,SKU0025,Orange Burst 35cl PET x12,Carbonated Soft Drink,10,10,1750,0,17500,0.0,17500.0,KAD01,FG01,
SO101715,2,SKU0021,Lemon Lime 1.5L PET x12,Carbonated Soft Drink,2,2,3930,12,7860,943.2,6916.8,KAN01,FG03,
SO101715,3,SKU0007,Cola Max 1L PET x12,Carbonated Soft Drink,10,10,3140,3,31400,942.0,30458.0,KAD01,FG01,
SO101716,1,SKU0007,Cola Max 1L PET x12,Carbonated Soft Drink,17,17,3140,0,53380,0.0,53380.0,IBD01,FG03,
SO101716,2,SKU0022,Lemon Lime 1.5L PET x24,Carbonated Soft Drink,3,2,7550,12,22650,2718.0,19932.0,IBD01,FG02,
SO101717,1,SKU0011,Cola Max 50cl Can x12,Carbonated Soft Drink,8,8,1900,0,15200,0.0,15200.0,ENU01,FG01,
SO101717,2,SKU0003,Cola Max 50cl PET x12,Carbonated Soft Drink,10,10,1970,7,19700,1379.0,18321.0,ABA01,FG03,
SO101717,3,SKU0038,Bitter Lemon 50cl PET x24,Carbonated Soft Drink,1,1,3840,0,3840,0.0,3840.0,ABA01,FG02,
SO101718,1,SKU0023,Lemon Lime 50cl Can x12,Carbonated Soft Drink,3,3,1900,0,5700,0.0,5700.0,KAD01,FG03,
SO101719,1,SKU0035,Bitter Lemon 35cl PET x12,Carbonated Soft Drink,9,9,1730,0,15570,0.0,15570.0,KAD01,FG01,
SO101720,1,SKU0015,Lemon Lime 50cl PET x12,Carbonated Soft Drink,13,9,2080,0,27040,0.0,27040.0,KAD01,FG03,
SO101720,2,SKU0018,Lemon Lime 60cl PET x24,Carbonated Soft Drink,9,9,4090,0,36810,0.0,36810.0,KAN01,FG03,
SO101720,3,SKU0056,Ice Tea 50cl PET x24,Tea Drink,16,16,4740,7,75840,5308.8,70531.2,KAD01,FG03,
SO101720,4,SKU0006,Cola Max 60cl PET x24,Carbonated Soft Drink,3,2,4380,0,13140,0.0,13140.0,KAN01,FG02,
SO101721,1,SKU0039,Bitter Lemon 50cl Can x12,Carbonated Soft Drink,9,6,1910,0,17190,0.0,17190.0,IBD01,FG02,
SO101721,2,SKU0037,Bitter Lemon 50cl PET x12,Carbonated Soft Drink,9,9,1950,3,17550,526.5,17023.5,IBD01,FG02,
SO101722,1,SKU0031,Orange Burst 1L PET x12,Carbonated Soft Drink,10,10,3070,7,30700,2149.0,28551.0,IBD01,RM01,
SO101723,1,SKU0033,Orange Burst 1.5L PET x12,Carbonated Soft Drink,20,20,3810,7,76200,5334.0,70866.0,ENU01,FG03,
SO101723,2,SKU0030,Orange Burst 60cl PET x24,Carbonated Soft Drink,18,18,4110,3,73980,2219.4,71760.6,ENU01,FG01,
SO101723,3,SKU0010,Cola Max 1.5L PET x24,Carbonated Soft Drink,4,4,7500,5,30000,1500.0,28500.0,ABA01,FG02,
SO101724,1,SKU0023,Lemon Lime 50cl Can x12,Carbonated Soft Drink,7,7,1900,0,13300,0.0,13300.0,ENU01,FG01,
SO101725,1,SKU0049,Aqua Pure 1.5L PET x12,Water,6,6,2000,0,12000,0.0,12000.0,BEN01,FG03,
SO101725,2,SKU0035,Bitter Lemon 35cl PET x12,Carbonated Soft Drink,27,27,1730,10,46710,4671.0,42039.0,BEN01,FG03,
SO101726,1,SKU0022,Lemon Lime 1.5L PET x24,Carbonated Soft Drink,8,8,7550,12,60400,7248.0,53152.0,IBD01,FG03,
SO101726,2,SKU0050,Aqua Pure 1.5L PET x24,Water,5,3,3790,0,18950,0.0,18950.0,IBD01,FG01,
SO101726,3,SKU0046,Aqua Pure 50cl PET x24,Water,2,2,1730,0,3460,0.0,3460.0,IBD01,FG01,
SO101726,4,SKU0040,Bitter Lemon 50cl Can x24,Carbonated Soft Drink,21,21,3700,10,77700,7770.0,69930.0,IBD01,FG03,
SO101727,1,SKU0017,Lemon Lime 60cl PET x12,Carbonated Soft Drink,12,12,2300,0,27600,0.0,27600.0,KAD01,RM01,
SO101727,2,SKU0048,Aqua Pure 75cl PET x24,Water,9,9,2180,0,19620,0.0,19620.0,KAN01,FG03,
SO101727,3,SKU0019,Lemon Lime 1L PET x12,Carbonated Soft Drink,3,3,3080,3,9240,277.2,8962.8,KAD01,FG02,
SO101727,4,SKU0038,Bitter Lemon 50cl PET x24,Carbonated Soft Drink,2,2,3840,0,7680,0.0,7680.0,KAD01,FG01,
SO101727,5,SKU0007,Cola Max 1L PET x12,Carbonated Soft Drink,9,9,3140,7,28260,1978.2,26281.8,KAN01,FG03,
SO101728,1,SKU0035,Bitter Lemon 35cl PET x12,Carbonated Soft Drink,3,3,1730,12,5190,622.8,4567.2,ENU01,FG03,
SO101729,1,SKU0002,Cola Max 35cl PET x24,Carbonated Soft Drink,12,12,3240,5,38880,1944.0,36936.0,PHC01,FG02,
SO101729,2,SKU0059,Malt Spark 33cl Can x12,Malt Drink,5,5,2590,12,12950,1554.0,11396.0,BEN01,FG01,
SO101729,3,SKU0029,Orange Burst 60cl PET x12,Carbonated Soft Drink,3,1,2400,3,7200,216.0,6984.0,BEN01,FG02,
SO101730,1,SKU0050,Aqua Pure 1.5L PET x24,Water,35,35,3790,10,132650,13265.0,119385.0,LAG02,FG03,
SO101731,1,SKU0012,Cola Max 50cl Can x24,Carbonated Soft Drink,19,19,3760,12,71440,8572.8,62867.2,PHC01,FG03,
SO101731,2,SKU0058,Ice Tea 33cl Can x24,Tea Drink,4,4,4290,0,17160,0.0,17160.0,BEN01,FG02,
SO101731,3,SKU0036,Bitter Lemon 35cl PET x24,Carbonated Soft Drink,4,4,3220,3,12880,386.4,12493.6,PHC01,FG01,
SO101731,4,SKU0030,Orange Burst 60cl PET x24,Carbonated Soft Drink,5,3,4110,7,20550,1438.5,19111.5,PHC01,FG03,
SO101732,1,SKU0059,Malt Spark 33cl Can x12,Malt Drink,12,12,2590,5,31080,1554.0,29526.0,KAD01,FG02,
SO101732,2,SKU0011,Cola Max 50cl Can x12,Carbonated Soft Drink,18,18,1900,12,34200,4104.0,30096.0,KAN01,FG02,
SO101733,1,SKU0003,Cola Max 50cl PET x12,Carbonated Soft Drink,18,18,1970,2,35460,709.2,34750.8,KAN01,FG02,
SO101733,2,SKU0016,Lemon Lime 50cl PET x24,Carbonated Soft Drink,10,10,3680,5,36800,1840.0,34960.0,KAD01,FG01,
SO101733,3,SKU0033,Orange Burst 1.5L PET x12,Carbonated Soft Drink,3,3,3810,7,11430,800.1,10629.9,KAD01,FG01,
SO101734,1,SKU0014,Lemon Lime 35cl PET x24,Carbonated Soft Drink,5,5,3280,0,16400,0.0,16400.0,ENU01,FG02,
SO101734,2,SKU0039,Bitter Lemon 50cl Can x12,Carbonated Soft Drink,19,19,1910,0,36290,0.0,36290.0,ABA01,FG01,
SO101734,3,SKU0038,Bitter Lemon 50cl PET x24,Carbonated Soft Drink,21,21,3840,0,80640,0.0,80640.0,ENU01,FG02,
SO101735,1,SKU0030,Orange Burst 60cl PET x24,Carbonated Soft Drink,2,2,4110,12,8220,986.4,7233.6,LAG02,FG01,
SO101736,1,SKU0026,Orange Burst 35cl PET x24,Carbonated Soft Drink,9,9,3150,5,28350,1417.5,26932.5,BEN01,FG02,
SO101736,2,SKU0031,Orange Burst 1L PET x12,Carbonated Soft Drink,10,10,3070,5,30700,1535.0,29165.0,PHC01,FG02,
SO101736,3,SKU0037,Bitter Lemon 50cl PET x12,Carbonated Soft Drink,13,13,1950,5,25350,1267.5,24082.5,PHC01,FG01,
SO101736,4,SKU0017,Lemon Lime 60cl PET x12,Carbonated Soft Drink,7,7,2300,3,16100,483.0,15617.0,PHC01,FG03,
SO101736,5,SKU0049,Aqua Pure 1.5L PET x12,Water,49,49,2000,7,98000,6860.0,91140.0,PHC01,FG02,
SO101737,1,SKU0021,Lemon Lime 1.5L PET x12,Carbonated Soft Drink,14,7,3930,0,55020,0.0,55020.0,ENU01,FG02,
SO101738,1,SKU0020,Lemon Lime 1L PET x24,Carbonated Soft Drink,3,3,5940,7,17820,1247.4,16572.6,ABA01,FG01,
SO101739,1,SKU0037,Bitter Lemon 50cl PET x12,Carbonated Soft Drink,4,4,1950,12,7800,936.0,6864.0,LAG01,FG01,
SO101739,2,SKU0035,Bitter Lemon 35cl PET x12,Carbonated Soft Drink,9,9,1730,3,15570,467.1,15102.9,LAG02,FG02,
SO101739,3,SKU0009,Cola Max 1.5L PET x12,Carbonated Soft Drink,21,21,4080,3,85680,2570.4,83109.6,LAG02,FG01,
SO101740,1,SKU0004,Cola Max 50cl PET x24,Carbonated Soft Drink,17,17,3650,2,62050,1241.0,60809.0,LAG01,FG03,
SO101740,2,SKU0028,Orange Burst 50cl PET x24,Carbonated Soft Drink,6,2,3650,12,21900,2628.0,19272.0,LAG02,FG02,
SO101741,1,SKU0017,Lemon Lime 60cl PET x12,Carbonated Soft Drink,6,6,2300,12,13800,1656.0,12144.0,PHC01,FG03,
SO101741,2,SKU0013,Lemon Lime 35cl PET x12,Carbonated Soft Drink,5,2,1700,0,8500,0.0,8500.0,BEN01,FG01,
SO101741,3,SKU0006,Cola Max 60cl PET x24,Carbonated Soft Drink,4,4,4380,2,17520,350.4,17169.6,PHC01,FG02,
SO101741,4,SKU0017,Lemon Lime 60cl PET x12,Carbonated Soft Drink,6,6,2300,7,13800,966.0,12834.0,BEN01,FG01,
SO101742,1,SKU0016,Lemon Lime 50cl PET x24,Carbonated Soft Drink,9,9,3680,2,33120,662.4,32457.6,ABA01,FG02,
SO101742,2,SKU0015,Lemon Lime 50cl PET x12,Carbonated Soft Drink,4,4,2080,2,8320,166.4,8153.6,ABA01,FG01,
SO101742,3,SKU0061,Malt Spark 50cl PET x12,Malt Drink,29,18,2980,2,86420,1728.4,84691.6,ABA01,FG02,
SO101743,1,SKU0051,Energy Rush 33cl Can x12,Energy Drink,35,14,2880,15,100800,15120.0,85680.0,BEN01,FG01,
SO101743,2,SKU0024,Lemon Lime 50cl Can x24,Carbonated Soft Drink,300,191,3630,5,1089000,54450.0,1034550.0,PHC01,FG01,
SO101743,3,SKU0004,Cola Max 50cl PET x24,Carbonated Soft Drink,72,49,3650,10,262800,26280.0,236520.0,PHC01,FG02,
SO101744,1,SKU0030,Orange Burst 60cl PET x24,Carbonated Soft Drink,12,12,4110,0,49320,0.0,49320.0,PHC01,FG03,
SO101744,2,SKU0006,Cola Max 60cl PET x24,Carbonated Soft Drink,2,2,4380,0,8760,0.0,8760.0,PHC01,FG02,
SO101744,3,SKU0022,Lemon Lime 1.5L PET x24,Carbonated Soft Drink,20,20,7550,5,151000,7550.0,143450.0,BEN01,FG01,
SO101744,4,SKU0020,Lemon Lime 1L PET x24,Carbonated Soft Drink,1,1,5940,2,5940,118.8,5821.2,BEN01,FG03,
SO101745,1,SKU0007,Cola Max 1L PET x12,Carbonated Soft Drink,5,5,3140,0,15700,0.0,15700.0,IBD01,FG03,
SO101745,2,SKU0020,Lemon Lime 1L PET x24,Carbonated Soft Drink,4,4,5940,2,23760,475.2,23284.8,IBD01,FG03,
SO101745,3,SKU0018,Lemon Lime 60cl PET x24,Carbonated Soft Drink,4,4,4090,0,16360,0.0,16360.0,IBD01,FG02,
SO101745,4,SKU0030,Orange Burst 60cl PET x24,Carbonated Soft Drink,13,13,4110,0,53430,0.0,53430.0,IBD01,FG03,
SO101745,5,SKU0019,Lemon Lime 1L PET x12,Carbonated Soft Drink,12,12,3080,2,36960,739.2,36220.8,IBD01,FG03,
SO101745,6,SKU0014,Lemon Lime 35cl PET x24,Carbonated Soft Drink,20,20,3280,10,65600,6560.0,59040.0,IBD01,FG01,
SO101746,1,SKU0061,Malt Spark 50cl PET x12,Malt Drink,8,8,2980,12,23840,2860.8,20979.2,IBD01,FG01,
SO101746,2,SKU0040,Bitter Lemon 50cl Can x24,Carbonated Soft Drink,1,1,3700,0,3700,0.0,3700.0,IBD01,FG01,
SO101746,3,SKU0048,Aqua Pure 75cl PET x24,Water,14,14,2180,12,30520,3662.4,26857.6,IBD01,FG03,
SO101746,4,SKU0025,Orange Burst 35cl PET x12,Carbonated Soft Drink,8,8,1750,0,14000,0.0,14000.0,IBD01,FG01,
SO101746,5,SKU0039,Bitter Lemon 50cl Can x12,Carbonated Soft Drink,5,5,1910,2,9550,191.0,9359.0,IBD01,FG03,
SO101746,6,SKU0062,Malt Spark 50cl PET x24,Malt Drink,6,6,5040,10,30240,3024.0,27216.0,IBD01,FG02,
SO101747,1,SKU0011,Cola Max 50cl Can x12,Carbonated Soft Drink,16,16,1900,5,30400,1520.0,28880.0,PHC01,FG02,
SO101747,2,SKU0003,Cola Max 50cl PET x12,Carbonated Soft Drink,6,6,1970,5,11820,591.0,11229.0,PHC01,FG02,
SO101747,3,SKU0032,Orange Burst 1L PET x24,Carbonated Soft Drink,6,4,5570,10,33420,3342.0,30078.0,BEN01,FG02,
SO101748,1,SKU0001,Cola Max 35cl PET x12,Carbonated Soft Drink,5,5,1780,3,8900,267.0,8633.0,KAN01,FG03,
SO101749,1,SKU0016,Lemon Lime 50cl PET x24,Carbonated Soft Drink,4,4,3680,3,14720,441.6,14278.4,LAG01,FG02,
SO101749,2,SKU0049,Aqua Pure 1.5L PET x12,Water,8,8,2000,3,16000,480.0,15520.0,LAG02,FG01,
SO101749,3,SKU0026,Orange Burst 35cl PET x24,Carbonated Soft Drink,13,13,3150,12,40950,4914.0,36036.0,LAG01,FG02,
SO101750,1,SKU0009,Cola Max 1.5L PET x12,Carbonated Soft Drink,18,18,4080,5,73440,3672.0,69768.0,LAG01,FG03,
SO101751,1,SKU0053,Energy Rush 40cl PET x12,Energy Drink,6,6,3160,3,18960,568.8,18391.2,KAN01,FG03,
SO101751,2,SKU0006,Cola Max 60cl PET x24,Carbonated Soft Drink,6,6,4380,7,26280,1839.6,24440.4,KAN01,FG02,
SO101752,1,SKU0010,Cola Max 1.5L PET x24,Carbonated Soft Drink,9,9,7500,0,67500,0.0,67500.0,BEN01,FG03,
SO101752,2,SKU0026,Orange Burst 35cl PET x24,Carbonated Soft Drink,18,18,3150,2,56700,1134.0,55566.0,BEN01,FG03,
SO101752,3,SKU0045,Aqua Pure 50cl PET x12,Water,0,12,960,0,11520,0.0,11520.0,BEN01,FG03,
SO101752,4,SKU0006,Cola Max 60cl PET x24,Carbonated Soft Drink,24,24,4380,2,105120,2102.4,103017.6,BEN01,FG02,
SO101753,1,SKU0032,Orange Burst 1L PET x24,Carbonated Soft Drink,16,16,5570,12,89120,10694.4,78425.6,ABJ01,FG02,
SO101753,2,SKU0014,Lemon Lime 35cl PET x24,Carbonated Soft Drink,6,6,3280,2,19680,393.6,19286.4,ABJ01,FG03,
SO101753,3,SKU0036,Bitter Lemon 35cl PET x24,Carbonated Soft Drink,2,2,3220,0,6440,0.0,6440.0,ABJ01,FG02,
SO101753,4,SKU0015,Lemon Lime 50cl PET x12,Carbonated Soft Drink,6,4,2080,2,12480,249.6,12230.4,ABJ01,FG01,
SO101754,1,SKU0038,Bitter Lemon 50cl PET x24,Carbonated Soft Drink,30,21,3840,5,115200,5760.0,109440.0,ABJ01,FG03,
SO101755,1,SKU0013,Lemon Lime 35cl PET x12,Carbonated Soft Drink,24,24,1700,15,40800,6120.0,34680.0,ABJ01,FG01,
SO101755,2,SKU0034,Orange Burst 1.5L PET x24,Carbonated Soft Drink,88,88,7150,15,629200,94380.0,534820.0,ABJ01,FG02,
SO101755,3,SKU0037,Bitter Lemon 50cl PET x12,Carbonated Soft Drink,60,60,1950,5,117000,5850.0,111150.0,ABJ01,FG01,
SO101756,1,SKU0025,Orange Burst 35cl PET x12,Carbonated Soft Drink,56,56,1750,0,98000,0.0,98000.0,PHC01,FG02,
SO101756,2,SKU0012,Cola Max 50cl Can x24,Carbonated Soft Drink,32,14,3760,3,120320,3609.6,116710.4,BEN01,FG01,
SO101756,3,SKU0034,Orange Burst 1.5L PET x24,Carbonated Soft Drink,48,48,7150,0,343200,0.0,343200.0,PHC01,FG01,
SO101757,1,SKU0031,Orange Burst 1L PET x12,Carbonated Soft Drink,6,6,3070,2,18420,368.4,18051.6,IBD01,FG03,
SO101757,2,SKU0034,Orange Burst 1.5L PET x24,Carbonated Soft Drink,2,2,7150,5,14300,715.0,13585.0,IBD01,FG01,
SO101758,1,SKU0027,Orange Burst 50cl PET x12,Carbonated Soft Drink,3,3,1970,5,5910,295.5,5614.5,BEN01,FG01,
SO101758,2,SKU0006,Cola Max 60cl PET x24,Carbonated Soft Drink,8,8,4380,0,35040,0.0,35040.0,BEN01,FG01,
SO101758,3,SKU0012,Cola Max 50cl Can x24,Carbonated Soft Drink,4,4,3760,10,15040,1504.0,13536.0,BEN01,FG03,
SO101758,4,SKU0042,Tonic Water 33cl Can x24,Mixer,26,26,3620,10,94120,9412.0,84708.0,PHC01,FG01,
SO101758,5,SKU0040,Bitter Lemon 50cl Can x24,Carbonated Soft Drink,6,6,3700,10,22200,2220.0,19980.0,BEN01,FG01,
SO101758,6,SKU0014,Lemon Lime 35cl PET x24,Carbonated Soft Drink,18,18,3280,0,59040,0.0,59040.0,PHC01,FG03,
SO101759,1,SKU0013,Lemon Lime 35cl PET x12,Carbonated Soft Drink,6,6,1700,0,10200,0.0,10200.0,KAN01,FG02,
SO101759,2,SKU0015,Lemon Lime 50cl PET x12,Carbonated Soft Drink,11,11,2080,12,22880,2745.6,20134.4,KAN01,FG02,
SO101759,3,SKU0009,Cola Max 1.5L PET x12,Carbonated Soft Drink,29,29,4080,0,118320,0.0,118320.0,KAD01,FG02,
SO101759,4,SKU0019,Lemon Lime 1L PET x12,Carbonated Soft Drink,7,7,3080,0,21560,0.0,21560.0,KAN01,FG01,
SO101759,5,SKU0010,Cola Max 1.5L PET x24,Carbonated Soft Drink,3,3,7500,0,22500,0.0,22500.0,KAN01,FG02,
SO101760,1,SKU0023,Lemon Lime 50cl Can x12,Carbonated Soft Drink,2,2,1900,12,3800,456.0,3344.0,ABA01,FG03,
SO101760,2,SKU0025,Orange Burst 35cl PET x12,Carbonated Soft Drink,2,2,1750,12,3500,420.0,3080.0,ABA01,FG03,
SO101760,3,SKU0010,Cola Max 1.5L PET x24,Carbonated Soft Drink,28,28,7500,3,210000,6300.0,203700.0,ENU01,FG02,
SO101761,1,SKU0032,Orange Burst 1L PET x24,Carbonated Soft Drink,12,12,5570,3,66840,2005.2,64834.8,PHC01,FG03,
SO101761,2,SKU0015,Lemon Lime 50cl PET x12,Carbonated Soft Drink,12,12,2080,0,24960,0.0,24960.0,BEN01,FG02,
SO101761,3,SKU0023,Lemon Lime 50cl Can x12,Carbonated Soft Drink,15,15,1900,5,28500,1425.0,27075.0,PHC01,FG02,
SO101761,4,SKU0039,Bitter Lemon 50cl Can x12,Carbonated Soft Drink,5,5,1910,10,9550,955.0,8595.0,BEN01,FG03,
SO101762,1,SKU0045,Aqua Pure 50cl PET x12,Water,6,6,960,2,5760,115.2,5644.8,KAD01,FG01,
SO101762,2,SKU0018,Lemon Lime 60cl PET x24,Carbonated Soft Drink,24,24,4090,0,98160,0.0,98160.0,KAN01,FG02,
SO101762,3,SKU0006,Cola Max 60cl PET x24,Carbonated Soft Drink,21,21,4380,0,91980,0.0,91980.0,KAN01,FG01,
SO101762,4,SKU0049,Aqua Pure 1.5L PET x12,Water,2,2,2000,10,4000,400.0,3600.0,KAD01,FG02,
SO101762,5,SKU0026,Orange Burst 35cl PET x24,Carbonated Soft Drink,2,2,3150,10,6300,630.0,5670.0,KAD01,FG03,
SO101762,6,SKU0002,Cola Max 35cl PET x24,Carbonated Soft Drink,8,5,3240,0,25920,0.0,25920.0,KAD01,FG02,
SO101763,1,SKU0035,Bitter Lemon 35cl PET x12,Carbonated Soft Drink,8,8,1730,12,13840,1660.8,12179.2,BEN01,FG01,
SO101763,2,SKU0013,Lemon Lime 35cl PET x12,Carbonated Soft Drink,20,20,1700,7,34000,2380.0,31620.0,BEN01,FG03,
SO101764,1,SKU0039,Bitter Lemon 50cl Can x12,Carbonated Soft Drink,7,7,1910,0,13370,0.0,13370.0,ENU01,FG03,
SO101764,2,SKU0055,Ice Tea 50cl PET x12,Tea Drink,2,2,2850,0,5700,0.0,5700.0,ABA01,FG01,
SO101765,1,SKU0015,Lemon Lime 50cl PET x12,Carbonated Soft Drink,6,6,2080,2,12480,249.6,12230.4,BEN01,FG02,
SO101765,2,SKU0005,Cola Max 60cl PET x12,Carbonated Soft Drink,9,9,2240,0,20160,0.0,20160.0,BEN01,FG03,
SO101765,3,SKU0036,Bitter Lemon 35cl PET x24,Carbonated Soft Drink,8,8,3220,7,25760,1803.2,23956.8,BEN01,FG03,
SO101765,4,SKU0060,Malt Spark 33cl Can x24,Malt Drink,18,18,4250,0,76500,0.0,76500.0,BEN01,FG03,
SO101765,5,SKU0023,Lemon Lime 50cl Can x12,Carbonated Soft Drink,3,3,1900,2,5700,114.0,5586.0,PHC01,FG01,
SO101765,6,SKU0003,Cola Max 50cl PET x12,Carbonated Soft Drink,9,9,1970,3,17730,531.9,17198.1,BEN01,FG03,
SO101766,1,SKU0036,Bitter Lemon 35cl PET x24,Carbonated Soft Drink,1,1,3220,0,3220,0.0,3220.0,ENU01,FG01,
SO101767,1,SKU0007,Cola Max 1L PET x12,Carbonated Soft Drink,4,4,3140,0,12560,0.0,12560.0,IBD01,FG03,
SO101768,1,SKU0043,Tonic Water 50cl PET x12,Mixer,24,24,2490,0,59760,0.0,59760.0,KAN01,FG03,
SO101769,1,SKU0041,Tonic Water 33cl Can x12,Mixer,24,24,2160,0,51840,0.0,51840.0,ABJ01,FG03,
SO101769,2,SKU0011,Cola Max 50cl Can x12,Carbonated Soft Drink,15,15,1900,5,28500,1425.0,27075.0,ABJ01,FG02,
SO101769,3,SKU0016,Lemon Lime 50cl PET x24,Carbonated Soft Drink,36,36,3680,5,132480,6624.0,125856.0,ABJ01,FG01,
SO101769,4,SKU0002,Cola Max 35cl PET x24,Carbonated Soft Drink,14,14,3240,3,45360,1360.8,43999.2,ABJ01,FG02,
SO101770,1,SKU0040,Bitter Lemon 50cl Can x24,Carbonated Soft Drink,3,3,3700,2,11100,222.0,10878.0,PHC01,FG03,
SO101771,1,SKU0046,Aqua Pure 50cl PET x24,Water,12,12,1730,0,20760,0.0,20760.0,ABJ01,FG02,
SO101771,2,SKU0011,Cola Max 50cl Can x12,Carbonated Soft Drink,6,6,1900,0,11400,0.0,11400.0,ABJ01,FG02,
SO101772,1,SKU0017,Lemon Lime 60cl PET x12,Carbonated Soft Drink,130,130,2300,10,299000,29900.0,269100.0,ABA01,FG01,
SO101772,2,SKU0002,Cola Max 35cl PET x24,Carbonated Soft Drink,77,77,3240,12,249480,29937.6,219542.4,ENU01,FG03,
SO101772,3,SKU0001,Cola Max 35cl PET x12,Carbonated Soft Drink,70,70,1780,5,124600,6230.0,118370.0,ABA01,FG02,
SO101773,1,SKU0032,Orange Burst 1L PET x24,Carbonated Soft Drink,8,8,5570,0,44560,0.0,44560.0,PHC01,FG03,
SO101774,1,SKU0012,Cola Max 50cl Can x24,Carbonated Soft Drink,1,1,3760,3,3760,112.8,3647.2,PHC01,FG01,
SO101774,2,SKU0038,Bitter Lemon 50cl PET x24,Carbonated Soft Drink,11,11,3840,0,42240,0.0,42240.0,PHC01,FG02,
SO101774,3,SKU0047,Aqua Pure 75cl PET x12,Water,4,4,1150,0,4600,0.0,4600.0,BEN01,FG01,
SO101774,4,SKU0027,Orange Burst 50cl PET x12,Carbonated Soft Drink,17,17,1970,10,33490,3349.0,30141.0,BEN01,FG02,
SO101774,5,SKU0018,Lemon Lime 60cl PET x24,Carbonated Soft Drink,7,7,4090,2,28630,572.6,28057.4,BEN01,FG02,
SO101775,1,SKU0007,Cola Max 1L PET x12,Carbonated Soft Drink,12,12,3140,10,37680,3768.0,33912.0,ABJ01,FG01,
SO101775,2,SKU0035,Bitter Lemon 35cl PET x12,Carbonated Soft Drink,5,5,1730,5,8650,432.5,8217.5,ABJ01,FG02,
SO101775,3,SKU0014,Lemon Lime 35cl PET x24,Carbonated Soft Drink,9,9,3280,10,29520,2952.0,26568.0,ABJ01,FG01,
SO101775,4,SKU0051,Energy Rush 33cl Can x12,Energy Drink,8,8,2880,5,23040,1152.0,21888.0,ABJ01,FG02,
SO101776,1,SKU0022,Lemon Lime 1.5L PET x24,Carbonated Soft Drink,2,2,7550,0,15100,0.0,15100.0,LAG02,FG02,
SO101776,2,SKU0004,Cola Max 50cl PET x24,Carbonated Soft Drink,44,44,3650,0,160600,0.0,160600.0,LAG02,FG02,
