order_id,order_date,customer_id,sap_customer_code,crm_reference,sales_org,distribution_channel,division,region,territory,sales_rep_id,order_type,order_status,payment_terms,requested_delivery_date,currency,gross_value,discount_value,net_order_value,source_system,created_by
SO101817,2026-04-30,CUST00034,BP500034,CRMORD-229770,SBC_NG,HORECA,BEV,Lagos Region,Apapa Route 1,SR0009,ZOR Standard Order,Completed,Cash,2026-05-02,NGN,50410,0.0,50410.0,SAP,sales_admin1
SO101818,2026-02-13,CUST00589,BP500589,CRMORD-414216,SBC_NG,HORECA,BEV,North Central Region,Gwarinpa Route 2,SR0030,ZCR Credit Order,Partially Delivered,Cash,2026-02-16,NGN,524940,23185.0,501755.0,SAP,sales_admin2
SO101819,2026-01-11,CUST00600,BP500600,CRMORD-960312,SBC_NG,DIST,BEV,North Central Region,Kubwa Route 2,SR0046,ZKA Key Account Order,Completed,Cash,2026-01-13,NGN,115880,1295.0,114585.0,SAP,sap_batch
SO101820,2026-04-02,CUST_DUP035,BP-DUP-035,CRMORD-706821,SBC_NG,HORECA,BEV,North West Region,Sabon Gari Route 2,SR0066,ZOR Standard Order,Completed,Cash,2026-04-05,NGN,39030,3747.7,35282.3,SAP,regional_user
SO101821,2026-04-15,CUST00111,BP500111,CRMORD-468218,SBC_NG,KA,BEV,North West Region,Fagge Route 1,SR0069,ZOR Standard Order,Completed,Cash,2026-04-18,NGN,120680,4344.8,116335.2,SAP,crm_sync
SO101822,2026-01-25,CUST00190,BP500190,CRMORD-584442,SBC_NG,DIST,BEV,Lagos Region,Surulere Route 1,SR0003,ZOR Standard Order,Completed,Cash,2026-01-26,NGN,41370,4137.0,37233.0,CRM API,regional_user
SO101823,2026-04-07,CUST00567,BP500567,CRMORD-999869,SBC_NG,KA,BEV,South East Region,Onitsha Route 2,SR0088,ZKA Key Account Order,Completed,7 Days,2026-04-09,NGN,15000,0.0,15000.0,SAP,regional_user
SO101824,2026-04-15,CUST00377,BP500377,CRMORD-171871,SBC_NG,KA,BEV,South East Region,Enugu Route 2,SR0048,ZOR Standard Order,Completed,Cash,2026-04-20,NGN,67760,6776.0,60984.0,SAP,crm_sync
SO101825,2026-02-18,CUST00385,BP500385,CRMORD-805034,SBC_NG,MT,BEV,South East Region,Enugu Route 2,SR0048,ZKA Key Account Order,Completed,Cash,2026-02-21,NGN,5250,367.5,4882.5,SAP,crm_sync
SO101826,2026-04-29,CUST_DUP025,BP-DUP-025,CRMORD-291790,SBC_NG,MT,BEV,South East Region,Umuahia Rte 2,SR0058,ZOR Standard Order,Completed,Cash,2026-05-03,NGN,104640,3139.2,101500.8,SAP,regional_user
SO101827,2026-01-04,CUST00339,BP500339,CRMORD-963220,SBC_NG,KA,BEV,Lagos Region,Surulere Route 1,SR0003,ZOR Standard Order,Completed,Cash,2026-01-08,NGN,107840,7548.8,100291.2,SAP,sales_admin2
SO101828,2026-02-07,CUST00094,BP500094,CRMORD-483425,SBC_NG,MT,BEV,South South Region,Ugbowo Route 1,SR0081,ZOR Standard Order,Completed,30 Days,2026-02-09,NGN,86260,268.8,85991.2,SAP,sap_batch
SO101829,2026-04-21,CUST00021,BP500021,CRMORD-450106,SBC_NG,GT,BEV,North Central Region,Lekki Route 1,SR0007,ZKA Key Account Order,Completed,Cash,2026-04-23,NGN,120180,3315.6,116864.4,SAP,crm_sync
SO101830,2026-04-08,CUST00413,BP500413,,SBC_NG,MT,BEV,South East Region,Nnewi Route 1,SR0091,ZKA Key Account Order,Completed,30 Days,2026-04-08,NGN,27400,1020.0,26380.0,SAP,sales_admin1
SO101831,2026-02-18,CUST00208,BP500208,CRMORD-787193,SBC_NG,DIST,BEV,Lagos Region,Ajah Route 2,SR0006,ZOR Standard Order,Completed,7 Days,2026-02-18,NGN,11820,0.0,11820.0,SAP,crm_sync
SO101832,2026-05-04,CUST00236,BP500236,CRMORD-771346,SBC_NG,HORECA,BEV,North Central Region,Kubwa Route 2,SR0032,ZOR Standard Order,Open,Cash,2026-05-09,NGN,61710,739.8,60970.2,SAP,sales_admin1
SO101833,2026-01-29,CUST_DUP017,BP-DUP-017,CRMORD-337488,SBC_NG,MT,BEV,South East Region,New Haven Route 2,SR0050,ZOR Standard Order,Completed,Cash,2026-01-31,NGN,57000,2850.0,54150.0,SAP,sales_admin1
SO101834,2026-03-20,CUST00015,BP500015,CRMORD-762190,SBC_NG,MT,BEV,South South Region,Oyigbo Route 1,SR0023,ZOR Standard Order,Completed,14 Days,2026-03-22,NGN,265540,2365.2,263174.8,SAP,sales_admin1
SO101835,2026-03-19,CUST00207,BP500207,,SBC_NG,GT,BEV,South East Region,Umuahia Route 2,SR0058,ZKA Key Account Order,Completed,30 Days,2026-03-20,NGN,16100,0.0,16100.0,SAP,sales_admin2
SO101836,2026-01-05,CUST00221,BP500221,CRMORD-971113,SBC_NG,KA,BEV,South South Region,Port Harcourt Route 2,SR0014,ZOR Standard Order,Completed,Cash,2026-01-10,NGN,55720,2210.4,53509.6,SAP,regional_user
SO101837,2026-01-18,CUST00144,BP500144,CRMORD-751587,SBC_NG,DIST,BEV,South South Region,Ugbowo Route 1,SR0081,ZKA Key Account Order,Partially Delivered,7 Days,2026-01-18,NGN,135900,1057.0,134843.0,SAP,sales_admin1
SO101838,2026-05-14,CUST00497,BP500497,CRMORD-203676,SBC_NG,HORECA,BEV,South South Region,Eleme Route 2,SR0020,ZOR Standard Order,Completed,Cash,2026-05-18,NGN,352950,42354.0,310596.0,SAP,sales_admin2
SO101839,2026-03-08,CUST00461,BP500461,CRMORD-922535,SBC_NG,MT,BEV,South South Region,Rumuokuta Route 1,SR0015,ZOR Standard Order,Completed,14 Days,2026-03-09,NGN,79590,11938.5,67651.5,SAP,sap_batch
SO101840,2026-03-27,CUST00065,BP500065,CRMORD-205884,SBC_NG,KA,BEV,South East Region,Onitsha Route 2,SR0088,ZCR Credit Order,Partially Delivered,30 Days,2026-03-31,NGN,327020,6924.4,320095.6,SAP,sap_batch
SO101841,2026-05-06,CUST00284,BP500284,CRMORD-885180,SBC_NG,DIST,BEV,South South Region,Ring Road Route 1,SR0085,ZOR Standard Order,Completed,14 Days,2026-05-10,NGN,125760,12576.0,113184.0,SAP,regional_user
SO101842,2026-02-27,CUST00574,BP500574,,SBC_NG,GT,BEV,North West Region,Kawo Route 1,SR0075,ZFO Free-of-charge,Completed,Cash,2026-03-02,NGN,70840,3542.0,67298.0,SAP,regional_user
SO101843,2026-02-16,CUST00362,BP500362,CRMORD-132150,SBC_NG,MT,BEV,North West Region,Barnawa Route 1,SR0073,ZOR Standard Order,Completed,Cash,2026-02-17,NGN,267620,14061.4,253558.6,Manual Excel Upload,regional_user
SO101844,2026-05-18,CUST00249,BP500249,CRMORD-349199,SBC_NG,HORECA,BEV,South South Region,Eleme Route 2,SR0020,ZOR Standard Order,Completed,Cash,2026-05-18,NGN,73330,360.0,72970.0,SAP,crm_sync
SO101845,2026-04-27,CUST00308,BP500308,CRMORD-257871,SBC_NG,HORECA,BEV,Lagos Region,Tarauni Route 1,SR0067,ZOR Standard Order,Completed,30 Days,2026-04-28,NGN,136200,798.0,135402.0,SAP,crm_sync
SO101846,2026-03-23,CUST00156,BP500156,CRMORD-432440,SBC_NG,KA,BEV,South West Region,Challenge Route 1,SR0041,ZOR Standard Order,Completed,Cash,2026-03-24,NGN,75360,5346.2,70013.8,SAP,sales_admin2
SO101847,2026-04-24,CUST00534,BP500534,CRMORD-487913,SBC_NG,DIST,BEV,North West Region,Fagge Route 1,SR0069,ZOR Standard Order,Completed,Cash,2026-04-24,NGN,85550,1533.0,84017.0,CRM API,sales_admin2
SO101848,2026-02-01,CUST00566,BP500566,CRMORD-343772,SBC_NG,DIST,BEV,North Central Region,Maitama Route 1,SR0029,ZOR Standard Order,Completed,Cash,2026-02-01,NGN,198450,21902.4,176547.6,SAP,regional_user
SO101849,2026-02-22,CUST00320,BP500320,CRMORD-217362,SBC_NG,MT,BEV,Lagos Region,Yaba Route 1,SR0011,ZCR Credit Order,Completed,Cash,2026-02-27,NGN,3853790,288874.1,3564915.9,SAP,sales_admin2
SO101850,2026-05-30,CUST00481,BP500481,CRMORD-280461,SBC_NG,GT,BEV,South East Region,Awka Route 1,SR0089,ZOR Standard Order,Completed,7 Days,2026-06-02,NGN,433470,16369.6,417100.4,SAP,regional_user
SO101851,2026-03-11,CUST00189,BP500189,CRMORD-514899,SBC_NG,HORECA,BEV,South East Region,Onitsha Route 1,SR0087,ZOR Standard Order,Cancelled,Cash,2026-03-12,NGN,69230,51.9,69178.1,SAP,sap_batch
SO101852,2026-03-05,CUST00113,BP500113,,SBC_NG,HORECA,BEV,North Central Region,Asokoro Route 2,SR0036,ZCR Credit Order,Completed,Cash,2026-03-10,NGN,23040,691.2,22348.8,SAP,sap_batch
SO101853,2026-03-10,CUST00098,BP500098,CRMORD-785520,SBC_NG,HORECA,BEV,North Central Region,Kubwa Route 2,SR0032,ZOR Standard Order,Completed,Cash,2026-03-13,NGN,7500,0.0,7500.0,SAP,sap_batch
SO101854,2026-01-27,CUST00483,BP500483,CRMORD-261616,SBC_NG,DIST,BEV,South West Region,Mokola Route 2,SR0046,ZOR Standard Order,Completed,Cash,2026-01-27,NGN,107300,6475.0,100825.0,Manual Excel Upload,sales_admin1
SO101855,2026-05-05,CUST00218,BP500218,CRMORD-483475,SBC_NG,KA,BEV,South South Region,Port Harcourt Route 2,SR0014,ZOR Standard Order,Completed,Cash,2026-05-05,NGN,630960,66923.2,564036.8,SAP,crm_sync
SO101856,2026-05-05,CUST00480,BP500480,CRMORD-156189,SBC_NG,KA,BEV,South East Region,Awka Route 2,SR0090,ZOR Standard Order,Completed,Cash,2026-05-07,NGN,154880,12649.2,142230.8,SAP,sap_batch
SO101857,2026-05-22,CUST00090,BP500090,CRMORD-206413,SBC_NG,HORECA,BEV,North West Region,Barnawa Route 1,SR0073,ZOR Standard Order,Completed,Cash,2026-05-24,NGN,70880,1690.5,69189.5,SAP,sap_batch
SO101858,2026-05-26,CUST00211,BP500211,CRMORD-356798,SBC_NG,GT,BEV,South West Region,Challenge Route 2,SR0042,ZOR Standard Order,Completed,7 Days,2026-05-27,NGN,110160,13219.2,96940.8,SAP,sales_admin1
SO101859,2026-01-27,CUST00255,BP500255,CRMORD-417768,SBC_NG,MT,BEV,South South Region,Ugbowo Route 2,SR0082,ZOR Standard Order,Completed,Cash,2026-01-31,NGN,510500,53183.0,457317.0,SAP,crm_sync
SO101860,2026-05-11,CUST00232,BP500232,CRMORD-293479,SBC_NG,DIST,BEV,North Central Region,Maitama Route 1,SR0029,ZOR Standard Order,Completed,30 Days,2026-05-16,NGN,38990,779.8,38210.2,SAP,sales_admin1
SO101861,2026-03-19,CUST00036,BP500036,CRMORD-743332,SBC_NG,DIST,BEV,North Central Region,Maitama Route 1,SR0029,ZCR Credit Order,Completed,Cash,2026-03-23,NGN,30200,2114.0,28086.0,SAP,sales_admin2
SO101862,2026-03-22,CUST00180,BP500180,CRMORD-312516,SBC_NG,GT,BEV,South West Region,Mokola Route 2,SR0046,ZOR Standard Order,Completed,Cash,2026-03-27,NGN,853560,88466.0,725686.26,SAP,crm_sync
SO101863,2026-04-03,CUST00279,BP500279,CRMORD-394125,SBC_NG,KA,BEV,North Central Region,Garki Route 1,SR0027,ZKA Key Account Order,Completed,Cash,2026-04-05,NGN,84760,3294.8,81465.2,SAP,crm_sync
SO101864,2026-02-14,CUST00100,BP500100,CRMORD-337928,SBC_NG,GT,BEV,South South Region,Rumuokuta Route 2,SR0016,ZOR Standard Order,Partially Delivered,Cash,2026-02-15,NGN,607320,19584.0,587736.0,SAP,crm_sync
SO101865,2026-04-04,CUST00371,BP500371,CRMORD-951774,SBC_NG,KA,BEV,South East Region,New Haven Route 2,SR0050,ZOR Standard Order,Completed,Cash,2026-04-05,NGN,202640,1490.4,201149.6,SAP,crm_sync
SO101866,2026-02-02,CUST00340,BP500340,CRMORD-136190,SBC_NG,MT,BEV,South East Region,Enugu Route 1,SR0047,ZOR Standard Order,Completed,Cash,2026-02-04,NGN,380910,31094.7,349815.3,SAP,crm_sync
SO101867,2026-01-16,CUST00238,BP500238,CRMORD-328891,SBC_NG,KA,BEV,North Central Region,Wuse Route 2,SR0026,ZOR Standard Order,Completed,30 Days,2026-01-18,NGN,150050,2047.5,148002.5,SAP,sales_admin2
SO101868,2026-03-05,CUST00349,BP500349,CRMORD-856642,SBC_NG,DIST,BEV,North West Region,Sabon Tasha Route 2,SR0078,ZOR Standard Order,Partially Delivered,Cash,2026-03-06,NGN,51390,312.0,51078.0,CRM API,regional_user
SO101869,2026-05-05,CUSTX71064,,CRMORD-614385,SBC_NG,GT,BEV,North West Region,Unmapped Territory,SR0028,ZOR Standard Order,Completed,14 Days,2026-05-09,NGN,173600,304.8,173295.2,SAP,regional_user
SO101870,2026-05-11,CUST00395,BP500395,CRMORD-706223,SBC_NG,GT,BEV,Lagos Region,Ikeja Route 2,SR0002,ZOR Standard Order,Completed,30 Days,2026-05-12,NGN,231020,18450.4,212569.6,SAP,sales_admin2
SO101871,2026-04-06,CUST00419,BP500419,CRMORD-215583,SBC_NG,DIST,BEV,South East Region,Aba Route 2,SR0056,ZOR Standard Order,Completed,45 Days,2026-04-09,NGN,40650,3145.2,37504.8,SAP,sap_batch
SO101872,2026-01-29,CUST00113,BP500113,CRMORD-329691,SBC_NG,KA,BEV,North Central Region,Asokoro Route 2,SR0036,ZOR Standard Order,Completed,Cash,2026-02-01,NGN,22930,0.0,22500.07,CRM API,sales_admin2
SO101873,2026-04-24,CUST_DUP025,BP-DUP-025,CRMORD-736281,SBC_NG,DIST,BEV,South East Region,Umuahia Rte 2,SR0058,ZOR Standard Order,Completed,Cash,2026-04-26,NGN,528780,34254.6,494525.4,SAP,sap_batch
SO101874,2026-01-15,CUST00395,BP500395,,SBC_NG,KA,BEV,Lagos Region,Ikeja Route 2,SR0002,ZKA Key Account Order,Partially Delivered,30 Days,2026-01-17,NGN,13800,0.0,13800.0,SAP,sales_admin2
SO101875,2026-04-28,CUST00547,BP500547,CRMORD-698100,SBC_NG,KA,BEV,South East Region,Ariaria Route 1,SR0059,ZOR Standard Order,Completed,Cash,2026-05-02,NGN,129200,6460.0,122740.0,SAP,regional_user
SO101876,2026-02-21,CUST00108,BP500108,CRMORD-112341,SBC_NG,KA,BEV,North West Region,Sabon Tasha Route 1,SR0077,ZOR Standard Order,Partially Delivered,Cash,2026-02-23,NGN,77680,564.8,77115.2,SAP,crm_sync
SO101877,2026-03-23,CUST00261,BP500261,CRMORD-130930,SBC_NG,DIST,BEV,North West Region,Sabon Tasha Route 1,SR0077,ZKA Key Account Order,Completed,Cash,2026-03-27,NGN,63050,306.0,62744.0,SAP,regional_user
SO101878,2026-03-23,CUST00152,BP500152,CRMORD-399711,SBC_NG,MT,BEV,South South Region,Ugbowo Route 2,SR0082,ZOR Standard Order,Completed,Cash,2026-03-24,NGN,310500,46575.0,263925.0,SAP,regional_user
SO101879,2026-03-24,CUST00521,BP500521,CRMORD-856872,SBC_NG,DIST,BEV,South South Region,Eleme Route 1,SR0019,ZOR Standard Order,Blocked,7 Days,2026-03-25,NGN,10740,1164.2,9575.8,SAP,crm_sync
SO101880,2026-03-25,CUST00538,BP500538,CRMORD-277802,SBC_NG,DIST,BEV,North West Region,Barnawa Route 1,SR0073,ZOR Standard Order,Open,14 Days,2026-03-30,NGN,109500,5475.0,104025.0,SAP,sap_batch
SO101881,2026-01-11,CUST00145,BP500145,CRMORD-866542,SBC_NG,GT,BEV,North Central Region,Garki Route 1,SR0027,ZOR Standard Order,Completed,Cash,2026-01-13,NGN,86560,8575.5,77984.5,CRM API,regional_user
SO101882,2026-03-27,CUST00098,BP500098,CRMORD-243184,SBC_NG,DIST,BEV,North Central Region,Kubwa Route 2,SR0032,ZOR Standard Order,Completed,Cash,2026-03-29,NGN,9240,184.8,9055.2,SAP,crm_sync
SO101883,2026-04-01,CUST00204,BP500204,CRMORD-913094,SBC_NG,MT,BEV,North West Region,Sabon Gari Route 2,SR0066,ZKA Key Account Order,Completed,30 Days,2026-04-02,NGN,296760,10710.0,286050.0,SAP,regional_user
SO101884,2026-03-31,CUST00378,BP500378,CRMORD-502505,SBC_NG,GT,BEV,South East Region,Osisioma Route 1,SR0061,ZOR Standard Order,Completed,Cash,2026-03-31,NGN,314430,27603.9,286826.1,SAP,crm_sync
SO101885,2026-03-12,CUST00013,BP500013,CRMORD-383267,SBC_NG,HORECA,BEV,South East Region,Ekwulobia Route 1,SR0093,ZOR Standard Order,Completed,Cash,2026-03-13,NGN,32010,3201.0,28809.0,CRM API,sap_batch
SO101886,2026-02-03,CUST00472,BP500472,CRMORD-700687,SBC_NG,GT,BEV,North West Region,Barnawa Route 2,SR0074,ZOR Standard Order,Completed,Cash,2026-02-04,NGN,186940,8610.0,178330.0,SAP,regional_user
SO101887,2026-01-30,CUST_DUP016,BP-DUP-016,,SBC_NG,MT,BEV,Lagos Region,Apapa Route 1,SR0009,ZOR Standard Order,Completed,Cash,2026-02-01,NGN,185970,1871.5,184098.5,SAP,crm_sync
SO101888,2026-05-09,CUST00118,BP500118,CRMORD-754913,SBC_NG,GT,BEV,South East Region,Awka Route 1,SR0089,ZOR Standard Order,Completed,14 Days,2026-05-10,NGN,11000,0.0,11000.0,SAP,crm_sync
SO101889,2026-02-13,CUST00269,BP500269,CRMORD-802490,SBC_NG,GT,BEV,Lagos Region,Lekki Route 1,SR0007,ZOR Standard Order,Completed,Cash,2026-02-18,NGN,211120,9524.2,201595.8,SAP,regional_user
SO101890,2026-02-04,CUST00051,BP500051,CRMORD-365574,SBC_NG,HORECA,BEV,South West Region,Dugbe Route 2,SR0044,ZOR Standard Order,Open,Cash,2026-02-05,NGN,138150,0.0,138150.0,SAP,sales_admin2
SO101891,2026-02-10,CUST00596,BP500596,CRMORD-611599,SBC_NG,MT,BEV,North West Region,Kaduna Route 1,SR0071,ZCR Credit Order,Completed,14 Days,2026-02-15,NGN,255600,26100.0,229500.0,SAP,sales_admin2
SO101892,2026-03-23,CUST_DUP035,BP-DUP-035,CRMORD-469509,SBC_NG,DIST,BEV,North West Region,Sabon Gari Route 2,SR0066,ZOR Standard Order,Completed,Cash,2026-03-27,NGN,34110,2387.7,31722.3,SAP,sales_admin1
SO101893,2026-05-16,CUST00560,BP500560,CRMORD-116137,SBC_NG,MT,BEV,Lagos Region,Ajah Route 1,SR0005,ZOR Standard Order,Completed,7 Days,2026-05-19,NGN,19200,960.0,18240.0,SAP,sap_batch
SO101894,2026-03-02,CUST00017,BP500017,CRMORD-113063,SBC_NG,MT,BEV,South South Region,Bonny Route 1,SR0021,ZOR Standard Order,Completed,Cash,2026-03-04,NGN,53710,1345.5,52364.5,SAP,regional_user
SO101895,2026-03-17,CUST00385,BP500385,,SBC_NG,MT,BEV,South East Region,Enugu Route 2,SR0048,ZOR Standard Order,Open,Cash,2026-03-22,NGN,41400,828.0,40572.0,SAP,sales_admin2
SO101896,2026-01-03,CUST00572,BP500572,CRMORD-156486,SBC_NG,MT,BEV,North Central Region,Kubwa Route 2,SR0032,ZKA Key Account Order,Completed,Cash,2026-01-03,NGN,317760,21092.2,296667.8,SAP,sap_batch
SO101897,2026-03-01,CUST00143,BP500143,CRMORD-965801,SBC_NG,HORECA,BEV,South East Region,Awka Route 2,SR0090,ZKA Key Account Order,Completed,Cash,2026-03-05,NGN,66500,4655.0,61845.0,SAP,regional_user
SO101898,2026-05-01,CUST00172,BP500172,CRMORD-451166,SBC_NG,MT,BEV,South South Region,Bonny Route 2,SR0022,ZKA Key Account Order,Completed,30 Days,2026-05-05,NGN,83640,41796.3,14163.7,SAP,sap_batch
SO101899,2026-03-23,CUST00377,BP500377,CRMORD-905255,SBC_NG,HORECA,BEV,South West Region,Enugu Route 2,SR0048,ZOR Standard Order,Completed,Cash,2026-03-23,NGN,16640,0.0,16640.0,SAP,sales_admin2
SO101900,2026-05-12,CUST00401,BP500401,CRMORD-979443,SBC_NG,DIST,BEV,South East Region,Umuahia Route 1,SR0057,ZKA Key Account Order,Completed,14 Days,2026-05-16,NGN,36500,912.5,35587.5,SAP,crm_sync
SO101901,2026-04-29,CUST00452,BP500452,CRMORD-741847,SBC_NG,MT,BEV,South West Region,Onitsha Route 1,SR0087,ZKA Key Account Order,Completed,30 Days,2026-05-03,NGN,40460,2338.6,38121.4,SAP,crm_sync
SO101902,2026-05-26,CUSTX74304,,CRMORD-111972,SBC_NG,MT,BEV,South East Region,Unmapped Territory,SR0071,ZOR Standard Order,Open,14 Days,2026-05-27,NGN,70490,5572.0,64918.0,SAP,regional_user
SO101903,2026-05-16,CUST00017,BP500017,CRMORD-805246,SBC_NG,DIST,BEV,South South Region,Bonny Route 1,SR0021,ZOR Standard Order,Completed,Cash,2026-05-19,NGN,82380,984.0,81396.0,SAP,regional_user
SO101904,2026-04-10,CUST00078,BP500078,CRMORD-254361,SBC_NG,KA,BEV,South East Region,Independence Layout Route 1,SR0053,ZOR Standard Order,Open,7 Days,2026-04-13,NGN,70940,2186.1,68753.9,SAP,regional_user
SO101905,2026-04-02,CUST00015,BP500015,CRMORD-749841,SBC_NG,DIST,BEV,South South Region,Oyigbo Route 1,SR0023,ZOR Standard Order,Partially Delivered,14 Days,2026-04-02,NGN,88800,2664.0,86136.0,SAP,sap_batch
SO101906,2026-01-02,CUST00544,BP500544,CRMORD-691312,SBC_NG,KA,BEV,North West Region,Kawo Route 1,SR0075,ZOR Standard Order,Completed,30 Days,2026-01-03,NGN,56330,449.8,55880.2,SAP,sales_admin1
SO101907,2026-02-06,CUST00483,BP500483,CRMORD-241339,SBC_NG,DIST,BEV,South West Region,Mokola Route 2,SR0046,ZOR Standard Order,Completed,Cash,2026-02-11,NGN,580510,2108.4,578401.6,SAP,sales_admin2
SO101908,2026-01-19,CUST00236,BP500236,CRMORD-536698,SBC_NG,KA,BEV,North Central Region,Kubwa Route 2,SR0032,ZOR Standard Order,Partially Delivered,Cash,2026-01-21,NGN,26910,0.0,26910.0,SAP,sap_batch
SO101909,2026-04-16,CUST00275,BP500275,CRMORD-189702,SBC_NG,DIST,BEV,South East Region,Onitsha Route 1,SR0087,ZFO Free-of-charge,Completed,7 Days,2026-04-20,NGN,287400,22170.0,265230.0,SAP,regional_user
SO101910,2026-01-27,CUST00458,BP500458,CRMORD-661616,SBC_NG,GT,BEV,South South Region,Eleme Route 2,SR0020,ZOR Standard Order,Completed,7 Days,2026-01-31,NGN,597150,53641.0,543509.0,SAP,crm_sync
SO101911,2026-04-30,CUSTX72196,,CRMORD-970208,SBC_NG,DIST,BEV,South East Region,Unmapped Territory,SR0039,ZOR Standard Order,Completed,14 Days,2026-05-04,NGN,263260,26632.0,236628.0,SAP,sales_admin2
SO101912,2026-03-08,CUST00397,BP500397,CRMORD-125434,SBC_NG,MT,BEV,South East Region,New Haven Route 2,SR0050,ZOR Standard Order,Completed,Cash,2026-03-09,NGN,28900,0.0,28251.71,SAP,crm_sync
SO101913,2026-01-26,CUST00338,BP500338,CRMORD-525082,SBC_NG,KA,BEV,South East Region,New Haven Route 1,SR0049,ZKA Key Account Order,Completed,Cash,2026-01-26,NGN,58900,1812.4,57087.6,SAP,sales_admin1
SO101914,2026-01-31,CUST00142,BP500142,CRMORD-340351,SBC_NG,KA,BEV,North West Region,Barnawa Rte 2,SR0074,ZCR Credit Order,Completed,Cash,2026-01-31,NGN,229110,3113.5,225996.5,SAP,regional_user
SO101915,2026-03-28,CUST00026,BP500026,CRMORD-836996,SBC_NG,MT,BEV,South South Region,Port Harcourt Route 1,SR0080,ZOR Standard Order,Completed,30 Days,2026-03-29,NGN,498120,61254.0,436866.0,SAP,sales_admin2
SO101916,2026-03-03,CUST00146,BP500146,CRMORD-267908,SBC_NG,DIST,BEV,South West Region,Ibadan Route 2,SR0038,ZOR Standard Order,Open,14 Days,2026-03-07,NGN,19680,467.1,19212.9,SAP,regional_user
SO101917,2026-05-11,CUST00222,BP500222,CRMORD-135452,SBC_NG,HORECA,BEV,North West Region,Fagge Route 1,SR0069,ZOR Standard Order,Completed,14 Days,2026-05-13,NGN,72300,5061.0,67239.0,SAP,sap_batch
SO101918,2026-01-07,CUST00587,BP500587,CRMORD-464358,SBC_NG,HORECA,BEV,North West Region,Fagge Route 2,SR0070,ZOR Standard Order,Open,30 Days,2026-01-11,NGN,465820,46582.0,419238.0,SAP,sales_admin1
SO101919,2026-01-29,CUST00058,BP500058,CRMORD-279013,SBC_NG,MT,BEV,South East Region,Osisioma Route 1,SR0061,ZOR Standard Order,Completed,Cash,2026-01-29,NGN,18900,0.0,18900.0,SAP,sales_admin2
SO101920,2026-02-20,CUST00126,BP500126,CRMORD-906435,SBC_NG,MT,BEV,South South Region,Rumuokuta Route 1,SR0015,ZOR Standard Order,Completed,Cash,2026-02-21,NGN,12240,0.0,12240.0,SAP,regional_user
SO101921,2026-01-25,CUST00578,BP500578,CRMORD-837913,SBC_NG,KA,BEV,South West Region,Bodija Route 1,SR0039,ZOR Standard Order,Open,30 Days,2026-01-26,NGN,98240,2612.3,95627.7,SAP,sales_admin2
SO101922,2026-04-08,CUST00044,BP500044,CRMORD-923269,SBC_NG,HORECA,BEV,South South Region,Oyigbo Route 1,SR0023,ZOR Standard Order,Completed,Cash,2026-04-10,NGN,60500,7260.0,53240.0,SAP,sales_admin2
SO101923,2026-04-23,CUST00135,BP500135,CRMORD-355932,SBC_NG,GT,BEV,South South Region,Port Harcourt Route 2,SR0014,ZOR Standard Order,Completed,14 Days,2026-04-25,NGN,411210,44660.7,366549.3,SAP,sales_admin1
SO101924,2026-04-27,CUST00173,BP500173,CRMORD-641600,SBC_NG,MT,BEV,North Central Region,Asokoro Route 1,SR0035,ZOR Standard Order,Completed,14 Days,2026-04-28,NGN,15740,1413.8,14326.2,SAP,regional_user
SO101925,2026-05-06,CUST00275,BP500275,CRMORD-150269,SBC_NG,DIST,BEV,South East Region,Onitsha Route 1,SR0087,ZOR Standard Order,Partially Delivered,7 Days,2026-05-10,NGN,548550,59632.5,488917.5,SAP,regional_user
SO101926,2026-03-15,CUST_DUP023,BP-DUP-023,CRMORD-994736,SBC_NG,HORECA,BEV,North West Region,Kawo Route 1,SR0075,ZKA Key Account Order,Completed,Cash,2026-03-15,NGN,5730,0.0,5730.0,CRM API,sap_batch
SO101927,2026-05-09,CUST00172,BP500172,CRMORD-211071,SBC_NG,KA,BEV,South South Region,Bonny Route 2,SR0022,ZOR Standard Order,Completed,30 Days,2026-05-11,NGN,55300,0.0,55300.0,SAP,sales_admin2
SO101928,2026-01-10,CUST00117,BP500117,CRMORD-915232,SBC_NG,MT,BEV,North West Region,Kaduna Route 2,SR0072,ZOR Standard Order,Completed,7 Days,2026-01-11,NGN,29570,3049.2,26520.8,Manual Excel Upload,regional_user
