order_id,delivery_id,invoice_id,delivery_date,invoice_date,delivery_status,invoice_status,ordered_cases,confirmed_cases,delivered_cases,invoice_value,return_cases,return_reason,proof_of_delivery,payment_status
SO102056,DLV342544,INV824827,2026-05-04,2026-05-05,Delivered,Invoiced,22,20,20,58599.27,0,,No,Paid
SO102057,DLV300793,,2026-03-08,,Partially Delivered,Not Invoiced,27,27,17,0.0,0,,Pending,
SO102058,DLV441697,INV767350,2026-04-17,2026-04-18,Delivered,Invoiced,48,48,48,174397.4,0,,Yes,Paid
SO102059,DLV391749,INV784507,2026-04-08,2026-04-08,Delivered,Invoiced,19,19,19,42964.0,0,,Yes,Paid
SO102060,DLV467674,INV733982,2026-02-08,2026-02-10,Delivered,Invoiced,88,88,88,525412.8,0,,Yes,Unpaid
SO102061,,,,,Not Delivered,Not Invoiced,38,16,0,0.0,0,,,
SO102062,DLV463283,INV790299,2026-05-25,2026-05-25,Delivered,Invoiced,4,4,4,15348.6,0,,Pending,Paid
SO102063,DLV463675,INV744578,2026-05-11,2026-05-12,Delivered,Invoiced,53,53,53,247979.2,0,,Yes,Partially Paid
SO102064,DLV483559,INV771071,2026-01-27,2026-01-30,Delivered,Invoiced,36,36,36,127770.4,0,,Yes,Overdue
SO102065,DLV348282,INV739040,2026-03-15,2026-03-16,Delivered,Invoiced,46,46,46,173325.0,0,,No,Unpaid
SO102066,DLV366017,INV760096,2026-02-19,2026-02-21,Delivered,Invoiced,10,10,10,28982.4,2,Wrong SKU delivered,Yes,Unpaid
SO102067,DLV388430,INV810774,2026-03-03,2026-03-03,Delivered,Partially Invoiced,65,65,65,273146.0,0,,No,Paid
SO102068,DLV343203,INV866195,2026-03-05,2026-03-05,Delivered,Partially Invoiced,66,66,66,441540.0,0,,Yes,Paid
SO102069,,,,,Not Delivered,Not Invoiced,34,20,0,0.0,0,,,
SO102070,DLV456823,INV776779,2026-05-24,2026-05-25,Delivered,Invoiced,15,15,15,52350.0,0,,Yes,Unpaid
SO102071,DLV473760,INV866034,2026-05-27,2026-05-27,Delivered,Invoiced,19,19,19,55541.5,0,,Yes,Paid
SO102072,DLV369206,INV723138,2026-01-03,2026-01-03,Delivered,Invoiced,26,26,26,58670.0,0,,Yes,Overdue
SO102073,DLV405595,INV863100,2026-04-04,2026-04-05,Delivered,Invoiced,8,8,8,29704.0,0,,Yes,Partially Paid
SO102074,DLV415604,INV806165,2026-03-24,2026-03-27,Delivered,Invoiced,56,56,56,136785.0,0,,Pending,Unpaid
SO102075,DLV444892,INV859145,2026-05-31,2026-06-02,Delivered,Invoiced,25,25,25,86802.6,0,,Yes,Paid
SO102076,DLV342198,,2026-05-28,,Delivered,Not Invoiced,36,35,35,0.0,0,,Yes,
SO102077,DLV415653,INV813681,2026-01-22,2026-01-22,Delivered,Invoiced,19,19,19,51042.4,0,,Yes,Unpaid
SO102078,DLV328736,INV868415,2026-01-10,2026-01-11,Delivered,Invoiced,9,8,8,41013.33,0,,Yes,Partially Paid
SO102079,DLV341331,INV821133,2026-01-15,2026-01-15,Delivered,Invoiced,11,11,11,37360.0,0,,Yes,Paid
SO102080,,,,,Not Delivered,Not Invoiced,6,6,0,0.0,0,,,
SO102081,DLV457208,INV799445,2026-04-01,2026-04-03,Delivered,Invoiced,17,17,17,119119.0,0,,Yes,Paid
SO102082,DLV474725,INV778864,2026-04-03,2026-04-03,Delivered,Invoiced,26,16,16,41778.89,0,,Yes,Paid
SO102083,,,,,Not Delivered,Not Invoiced,43,41,0,0.0,0,,,
SO102084,DLV424472,,2026-03-08,,Delivered,Not Invoiced,25,25,25,0.0,0,,Yes,
SO102085,DLV459251,INV888363,2026-02-17,2026-02-18,Delivered,Invoiced,11,11,11,29943.0,0,,Pending,Unpaid
SO102086,DLV453988,INV801750,2026-04-23,2026-04-24,Delivered,Invoiced,3,1,1,1744.4,0,,Yes,Unpaid
SO102087,,,,,Not Delivered,Not Invoiced,44,44,0,0.0,0,,,
SO102088,DLV485132,INV708493,2026-05-01,2026-05-04,Delivered,Invoiced,22,22,22,54085.53,0,,Yes,Paid
SO102089,DLV442782,INV828176,2026-02-14,2026-02-15,Delivered,Invoiced,32,32,32,115022.0,0,,Yes,Overdue
SO102090,DLV462214,,2026-01-16,,Delivered,Not Invoiced,44,44,44,0.0,0,,Yes,
SO102091,DLV378290,INV848109,2026-01-29,2026-01-30,Delivered,Invoiced,22,18,18,38884.01,0,,Yes,Paid
SO102092,,,,,Not Delivered,Not Invoiced,16,16,0,0.0,0,,,
SO102093,DLV404598,INV876516,2026-03-06,2026-03-06,Delivered,Invoiced,99,99,99,255688.6,0,,Yes,Paid
SO102094,DLV470015,INV717986,2026-03-08,2026-03-09,Delivered,Invoiced,6,6,6,21883.2,0,,Pending,Unpaid
SO102095,DLV340489,,2026-01-04,,Delivered,Not Invoiced,77,77,77,0.0,0,,Yes,
SO102096,DLV325558,,2026-04-12,,Delivered,Not Invoiced,87,81,81,0.0,0,,Yes,
SO102097,DLV330896,INV889168,2026-03-04,2026-03-04,Delivered,Invoiced,36,36,36,121397.9,0,,Yes,Paid
SO102098,,,,,Not Delivered,Not Invoiced,37,30,0,0.0,0,,,
SO102099,,,,,Not Delivered,Not Invoiced,22,22,0,0.0,0,,,
SO102100,DLV440922,INV848480,2026-03-15,2026-03-17,Delivered,Invoiced,30,30,30,73993.4,0,,Pending,Partially Paid
SO102101,DLV413171,INV775160,2026-02-25,2026-02-25,Delivered,Invoiced,66,57,57,287541.16,0,,Yes,Paid
SO102102,DLV306246,INV823278,2026-02-20,2026-02-20,Delivered,Invoiced,16,13,13,23086.7,0,,Yes,Paid
SO102103,DLV374805,INV702957,2026-05-06,2026-05-08,Delivered,Invoiced,4,4,4,11711.5,0,,Yes,Paid
SO102104,DLV453937,INV882475,2026-05-09,2026-05-10,Partially Delivered,Invoiced,221,221,140,275135.73,0,,Yes,Paid
SO102105,DLV324204,,2026-01-21,,Delivered,Not Invoiced,11,11,11,0.0,0,,Yes,
SO102106,DLV498674,INV756847,2026-05-07,2026-05-09,Delivered,Invoiced,214,138,138,-259020.84,0,,Yes,Unpaid
SO102107,DLV301577,INV737925,2026-04-06,2026-04-07,Delivered,Invoiced,19,19,19,42948.0,0,,Yes,Paid
SO102108,DLV395938,INV853968,2026-02-21,2026-02-21,Delivered,Invoiced,39,39,39,136391.0,0,,Pending,Paid
SO102109,DLV440835,INV810580,2026-03-08,2026-03-11,Delivered,Invoiced,68,68,68,229937.7,0,,Yes,Unpaid
SO102110,DLV405678,INV753880,2026-05-19,2026-05-21,Delivered,Partially Invoiced,19,19,19,65838.0,4,Damaged bottles,Yes,Paid
SO102111,DLV495532,INV723791,2026-05-25,2026-05-26,Delivered,Invoiced,12,12,12,46789.6,0,,Yes,Paid
SO102112,DLV426773,INV728157,2026-04-09,2026-04-10,Delivered,Invoiced,19,19,19,42331.3,0,,Yes,Overdue
SO102113,DLV447907,INV851765,2026-01-20,2026-01-20,Partially Delivered,Invoiced,4,4,2,3460.0,0,,Yes,Paid
SO102114,DLV403602,INV892699,2026-02-14,2026-02-15,Delivered,Invoiced,23,23,23,77135.0,0,,Yes,Overdue
SO102115,DLV480342,INV777311,2026-04-12,2026-04-13,Delivered,Invoiced,16,11,11,31917.6,0,,Yes,Paid
SO102116,DLV459224,INV891957,2026-01-22,2026-01-24,Delivered,Partially Invoiced,42,31,31,78421.14,0,,Yes,Unpaid
SO102117,DLV394011,INV839205,2026-04-14,2026-04-16,Delivered,Invoiced,25,25,25,78930.0,0,,Pending,Paid
SO102118,DLV385724,INV701592,2026-05-05,2026-05-06,Delivered,Cancelled Invoice,15,15,15,27273.0,0,,Yes,
SO102119,DLV455549,INV786939,2026-01-28,2026-01-28,Delivered,Invoiced,154,154,154,546249.0,0,,Yes,Paid
SO102120,DLV368434,INV873133,2026-02-19,2026-02-20,Delivered,Invoiced,27,27,27,62513.4,0,,Yes,Paid
SO102121,DLV498296,INV740903,2026-04-04,2026-04-06,Partially Delivered,Invoiced,12,9,5,29700.0,0,,Pending,Unpaid
SO102122,DLV321060,INV731889,2026-03-17,2026-03-20,Delivered,Invoiced,40,38,38,140324.5,0,,Yes,Paid
SO102123,DLV496662,INV879659,2026-05-13,2026-05-14,Delivered,Invoiced,32,31,31,166556.02,0,,Yes,Paid
SO102124,DLV312895,INV746047,2026-03-25,2026-03-25,Delivered,Invoiced,7,7,7,25097.6,1,Damaged bottles,Yes,Overdue
SO102125,DLV308543,,2026-01-14,,Partially Delivered,Not Invoiced,19,19,7,0.0,0,,Yes,
SO102126,DLV306474,INV886082,2026-02-16,2026-02-16,Delivered,Invoiced,204,131,131,198836.42,31,Customer rejected,Yes,Overdue
SO102127,DLV499773,INV718655,2026-05-22,2026-05-22,Delivered,Invoiced,16,16,16,33738.0,0,,Yes,Paid
SO102128,DLV453196,INV815133,2026-03-15,2026-03-15,Delivered,Invoiced,23,21,21,75255.42,0,,Yes,Paid
SO102129,DLV498808,INV876358,2026-05-09,2026-05-11,Delivered,Invoiced,25,16,32,137713.28,3,Expired/near expiry,No,Partially Paid
SO102130,DLV311723,INV709656,2026-05-08,2026-05-10,Delivered,Invoiced,12,12,12,31228.0,0,,Yes,Paid
SO102131,DLV312558,INV838147,2026-03-19,2026-03-21,Delivered,Invoiced,41,41,41,94711.2,0,,Yes,Paid
SO102132,DLV490845,INV876585,2026-02-10,2026-02-11,Delivered,Cancelled Invoice,8,8,8,14099.0,0,,Yes,
SO102133,DLV381107,INV751872,2026-01-28,2026-01-29,Delivered,Invoiced,33,33,33,74718.0,0,,Yes,Paid
SO102134,DLV335979,INV736881,2026-04-22,2026-04-23,Delivered,Invoiced,17,17,17,55014.4,0,,Yes,Partially Paid
SO102135,DLV382338,INV701134,2026-04-06,2026-04-07,Partially Delivered,Invoiced,51,51,36,133552.24,0,,Yes,Paid
SO102136,,,,,Not Delivered,Not Invoiced,73,73,0,0.0,0,,,
SO102137,DLV477192,INV752290,2026-04-23,2026-04-23,Delivered,Invoiced,78,66,66,224704.45,0,,Yes,Unpaid
SO102138,DLV328772,INV869555,2026-03-26,2026-03-28,Delivered,Invoiced,116,116,116,381060.0,0,,Pending,Paid
SO102139,DLV415731,INV778506,2026-02-27,2026-03-02,Delivered,Invoiced,47,47,47,122129.4,0,,Yes,Paid
SO102140,DLV484823,INV753379,2026-05-26,2026-05-27,Delivered,Cancelled Invoice,20,20,20,74138.0,0,,Yes,
SO102141,DLV475601,INV845381,2026-03-18,2026-03-21,Delivered,Invoiced,27,27,27,80591.9,0,,Yes,Overdue
SO102142,DLV315803,INV764493,2026-05-20,2026-05-21,Delivered,Invoiced,24,18,18,76366.8,0,,Yes,Unpaid
SO102143,DLV461202,INV747015,2026-04-07,2026-04-07,Delivered,Invoiced,24,24,24,93521.6,0,,Pending,Paid
SO102144,DLV337969,INV771870,2026-01-26,2026-01-28,Delivered,Invoiced,32,32,32,119661.0,0,,Yes,Unpaid
SO102145,DLV423685,INV722157,2026-02-10,2026-02-12,Delivered,Invoiced,62,62,62,213172.3,0,,Yes,Paid
SO102146,DLV438658,INV730238,2026-02-02,2026-02-03,Delivered,Invoiced,12,12,12,56154.0,3,Short delivery claim,Yes,Paid
SO102147,DLV404905,INV878646,2026-06-01,2026-06-01,Delivered,Invoiced,32,32,32,98493.2,0,,Yes,Paid
SO102148,DLV309129,INV766926,2026-05-08,2026-05-08,Partially Delivered,Invoiced,17,13,8,23209.41,0,,Yes,Paid
SO102149,DLV432962,INV818218,2026-03-23,2026-03-24,Delivered,Invoiced,19,19,19,57805.0,0,,Yes,Paid
SO102150,DLV493615,INV708071,2026-01-11,2026-01-11,Delivered,Invoiced,62,59,59,200942.96,0,,Yes,Paid
SO102151,DLV371533,,2026-05-31,,Delivered,Not Invoiced,12,12,12,0.0,0,,No,
SO102152,DLV454751,INV728276,2026-02-02,2026-02-04,Partially Delivered,Invoiced,966,966,344,2133805.93,0,,Yes,Unpaid
SO102153,,,,,Not Delivered,Not Invoiced,9,9,0,0.0,0,,,
SO102154,,,,,Not Delivered,Not Invoiced,119,119,0,0.0,0,,,
SO102155,,,,,Not Delivered,Not Invoiced,268,268,0,0.0,0,,,
SO102156,DLV340067,INV832725,2026-03-10,2026-03-10,Delivered,Invoiced,40,40,40,203306.4,0,,Yes,Paid
SO102157,DLV463154,INV859066,2026-03-21,2026-03-22,Delivered,Invoiced,33,19,19,61781.09,0,,Yes,Paid
SO102158,DLV352903,INV763584,2026-01-18,2026-01-18,Partially Delivered,Partially Invoiced,151,148,78,303651.06,0,,Yes,Paid
SO102159,DLV347286,INV708364,2026-03-08,2026-03-10,Delivered,Invoiced,79,79,79,424266.0,0,,Yes,Paid
SO102160,DLV472699,INV746681,2026-05-17,2026-05-18,Delivered,Invoiced,16,16,16,52515.0,0,,Pending,Paid
SO102161,DLV453339,INV762437,2026-02-21,2026-02-21,Delivered,Invoiced,62,62,62,139768.0,0,,Yes,Unpaid
SO102162,DLV363974,,2026-03-20,,Delivered,Not Invoiced,46,42,42,0.0,0,,Yes,
SO102163,DLV371901,INV762307,2026-05-30,2026-05-30,Delivered,Invoiced,29,23,23,67036.36,0,,Pending,Paid
SO102164,,,,,Not Delivered,Not Invoiced,18,8,0,0.0,0,,,
SO102165,DLV454929,INV796951,2026-02-02,2026-02-03,Delivered,Invoiced,22,22,22,98203.6,0,,Yes,Overdue
SO102166,DLV310138,INV708819,2026-01-06,2026-01-09,Partially Delivered,Invoiced,58,58,29,111818.2,0,,Yes,Unpaid
SO102167,DLV327323,INV805203,2026-01-15,2026-01-16,Partially Delivered,Invoiced,282,147,84,243505.28,0,,Yes,Paid
SO102168,,,,,Not Delivered,Not Invoiced,23,23,0,0.0,0,,,
SO102169,DLV479105,,2026-01-07,,Delivered,Not Invoiced,37,31,31,0.0,0,,Yes,
SO102170,DLV362271,INV822674,2026-03-23,2026-03-24,Delivered,Invoiced,407,407,407,1084284.1,0,,Pending,Paid
SO102171,DLV381976,INV782326,2026-02-04,2026-02-06,Delivered,Invoiced,24,24,24,93708.0,0,,Pending,Unpaid
SO102172,DLV419497,INV866540,2026-03-12,2026-03-14,Delivered,Invoiced,4,3,3,6210.0,0,,Yes,Unpaid
SO102173,DLV476663,INV789744,2026-01-31,2026-01-31,Partially Delivered,Invoiced,2,2,1,3013.2,0,,Yes,Unpaid
SO102174,DLV415278,INV757024,2026-03-12,2026-03-14,Delivered,Invoiced,19,19,19,51801.2,0,,Pending,Paid
SO102175,DLV427593,INV849267,2026-01-30,2026-02-02,Partially Delivered,Invoiced,78,76,42,261792.57,0,,Yes,Unpaid
SO102176,DLV301734,INV724088,2026-04-25,2026-04-25,Delivered,Invoiced,4,4,4,14588.8,0,,Yes,Partially Paid
SO102177,DLV458399,INV774674,2026-05-04,2026-05-07,Delivered,Invoiced,4,4,4,9264.0,0,,Yes,Paid
SO102178,,,,,Not Delivered,Not Invoiced,4,4,0,0.0,0,,,
SO102179,DLV437359,INV833376,2026-02-20,2026-02-21,Partially Delivered,Invoiced,21,15,9,29116.29,0,,Yes,Paid
SO102180,DLV354522,INV893464,2026-02-11,2026-02-12,Partially Delivered,Invoiced,147,138,49,112516.0,0,,Yes,Paid
SO102181,DLV483473,INV754415,2026-04-18,2026-04-19,Partially Delivered,Invoiced,16,14,9,55272.49,0,,Yes,Paid
SO102182,DLV493823,INV861740,2026-02-09,2026-02-09,Partially Delivered,Invoiced,68,68,36,64148.82,0,,Yes,Paid
SO102183,DLV452376,INV745452,2026-01-16,2026-01-19,Delivered,Partially Invoiced,68,65,65,161072.29,0,,Yes,Paid
SO102184,DLV442245,INV756120,2026-01-20,2026-01-22,Delivered,Invoiced,4,4,4,13984.0,0,,Yes,Paid
SO102185,DLV316944,,2026-01-11,,Delivered,Not Invoiced,15,15,15,0.0,0,,Yes,
SO102186,DLV337777,INV830580,2026-03-20,2026-03-20,Delivered,Invoiced,31,31,31,70965.4,6,Wrong SKU delivered,Yes,Paid
SO102187,DLV336519,INV784497,2026-05-29,2026-05-31,Delivered,Invoiced,15,15,15,45308.4,1,Damaged bottles,Yes,Paid
SO102188,DLV389832,INV773043,2026-05-11,2026-05-13,Delivered,Invoiced,7,7,7,14449.5,0,,Yes,Partially Paid
SO102189,DLV434325,INV829896,2026-01-26,2026-01-27,Delivered,Invoiced,17,17,17,49135.6,0,,Yes,Paid
SO102190,DLV417541,INV824590,2026-03-25,2026-03-26,Delivered,Invoiced,3,1,1,5402.9,0,,Yes,Unpaid
SO102191,DLV330997,INV845223,2026-04-21,2026-04-22,Delivered,Invoiced,37,37,37,80613.2,0,,Yes,Paid
SO102192,DLV453872,INV787731,2026-02-19,2026-02-19,Delivered,Invoiced,91,91,91,262662.4,21,Customer rejected,Yes,Paid
SO102193,DLV484920,INV887077,2026-03-11,2026-03-12,Delivered,Partially Invoiced,25,25,25,96186.0,0,,Yes,Unpaid
SO102194,DLV334500,INV755798,2026-02-24,2026-02-24,Delivered,Invoiced,19,19,19,31452.6,0,,Yes,Paid
SO102195,,,,,Not Delivered,Not Invoiced,27,27,0,0.0,0,,,
SO102196,,,,,Not Delivered,Not Invoiced,63,58,0,0.0,0,,,
SO102197,DLV412476,INV729009,2026-01-03,2026-01-06,Delivered,Invoiced,5,5,5,16072.0,0,,Yes,Paid
SO102198,,,,,Not Delivered,Not Invoiced,35,35,0,0.0,0,,,
SO102199,DLV454245,,2026-03-05,,Delivered,Not Invoiced,34,34,34,0.0,0,,Pending,
SO102200,DLV457346,INV892357,2026-03-05,2026-03-06,Partially Delivered,Cancelled Invoice,112,83,33,89002.77,0,,Yes,
SO102201,DLV365628,INV860541,2026-05-29,2026-05-31,Delivered,Invoiced,17,17,17,93068.4,0,,Pending,Paid
SO102202,DLV383468,INV798021,2026-05-20,2026-05-20,Partially Delivered,Invoiced,118,114,41,89731.28,0,,Yes,Paid
SO102203,DLV432697,INV864929,2026-03-26,2026-03-26,Partially Delivered,Invoiced,4,2,2,7620.0,0,,Yes,Overdue
SO102204,DLV362352,INV709104,2026-01-21,2026-01-21,Delivered,Invoiced,7,7,7,13377.0,0,,Yes,Partially Paid
SO102205,DLV360231,INV789019,2026-01-15,2026-01-17,Delivered,Invoiced,11,11,11,53968.6,0,,Yes,Paid
SO102206,DLV352812,INV730246,2026-03-07,2026-03-08,Delivered,Invoiced,28,28,28,60970.2,0,,Yes,Paid
SO102207,DLV430154,INV704806,2026-02-21,2026-02-22,Delivered,Invoiced,308,308,308,910890.0,0,,Yes,Partially Paid
SO102208,DLV407796,INV778467,2026-03-25,2026-03-27,Delivered,Invoiced,1,0,0,0.0,0,,No,Paid
SO102209,DLV335675,INV805648,2026-01-08,2026-01-08,Partially Delivered,Invoiced,23,23,16,42140.94,0,,No,Paid
SO102210,DLV381176,INV886632,2026-02-02,2026-02-02,Delivered,Invoiced,7,7,7,13102.6,0,,Yes,Paid
SO102211,DLV454360,,2026-02-24,,Delivered,Not Invoiced,132,132,132,0.0,0,,Yes,
SO102212,DLV433261,INV706956,2026-02-21,2026-02-22,Delivered,Invoiced,53,53,53,191762.7,0,,Pending,Partially Paid
SO102213,DLV362716,INV817413,2026-01-07,2026-01-07,Delivered,Partially Invoiced,549,549,549,958255.2,85,Wrong SKU delivered,Yes,Overdue
SO102214,DLV460612,INV766994,2026-02-23,2026-02-25,Delivered,Invoiced,45,45,45,148932.0,0,,Yes,Paid
SO102215,DLV493009,INV769566,2026-03-13,2026-03-13,Delivered,Invoiced,13,13,13,64039.6,0,,Yes,Overdue
SO102216,DLV460373,INV775173,2026-03-06,2026-03-08,Delivered,Partially Invoiced,28,28,28,174410.7,0,,No,Partially Paid
SO102217,DLV474422,INV822960,2026-02-20,2026-02-20,Delivered,Invoiced,24,21,21,42349.65,0,,Yes,Paid
SO102218,DLV409122,INV771865,2026-02-26,2026-02-27,Delivered,Invoiced,6,6,6,23990.4,0,,Yes,Partially Paid
SO102219,DLV311106,INV780095,2026-01-12,2026-01-13,Partially Delivered,Invoiced,62,62,51,143007.95,0,,No,Paid
SO102220,DLV403309,INV817871,2026-01-29,2026-01-30,Partially Delivered,Invoiced,44,22,14,52435.09,0,,Yes,Paid
SO102221,DLV358084,,2026-01-19,,Delivered,Not Invoiced,104,104,104,0.0,0,,Yes,
SO102222,DLV425386,INV888498,2026-05-08,2026-05-10,Delivered,Invoiced,99,99,99,237911.4,0,,Yes,Paid
SO102223,DLV373314,INV862760,2026-04-04,2026-04-06,Delivered,Invoiced,25,25,25,69514.2,0,,Yes,Unpaid
SO102224,DLV374857,INV727977,2026-04-09,2026-04-11,Delivered,Invoiced,12,12,12,33880.0,0,,Yes,Unpaid
SO102225,DLV409109,INV787098,2026-02-19,2026-02-20,Delivered,Invoiced,54,46,46,217360.22,0,,Yes,Paid
SO102226,DLV358118,INV854115,2026-04-29,2026-04-30,Delivered,Invoiced,1151,1151,1151,2908083.0,0,,Pending,Unpaid
SO102227,,,,,Not Delivered,Not Invoiced,18,18,0,0.0,0,,,
SO102228,DLV333587,INV852824,2026-03-06,2026-03-09,Delivered,Invoiced,36,36,36,189945.0,0,,Pending,Unpaid
SO102229,,,,,Not Delivered,Not Invoiced,400,330,0,0.0,0,,,
SO102230,DLV418223,INV889892,2026-03-14,2026-03-16,Delivered,Invoiced,9,9,9,32850.0,0,,Yes,Overdue
SO102231,,,,,Not Delivered,Not Invoiced,27,27,0,0.0,0,,,
SO102232,DLV428415,INV741376,2026-06-03,2026-06-05,Delivered,Invoiced,4,4,4,17520.0,0,,Pending,Partially Paid
SO102233,DLV498135,INV876432,2026-04-12,2026-04-15,Partially Delivered,Invoiced,40,35,17,66657.51,0,,Yes,Paid
SO102234,DLV381789,INV730009,2026-01-21,2026-01-22,Delivered,Invoiced,47,47,47,136662.8,3,Customer rejected,Yes,Overdue
SO102235,DLV397931,INV868971,2026-04-03,2026-04-04,Partially Delivered,Invoiced,8,8,5,15533.12,0,,Yes,Paid
SO102236,DLV459059,INV757946,2026-05-19,2026-05-20,Delivered,Invoiced,12,12,12,30683.2,0,,Yes,Paid
SO102237,DLV322119,INV717891,2026-01-05,2026-01-05,Partially Delivered,Invoiced,16,16,13,25353.25,0,,Yes,Paid
SO102238,DLV469586,INV820720,2026-03-15,2026-03-16,Delivered,Invoiced,2,2,2,4704.0,0,,Yes,Paid
SO102239,DLV346256,INV770399,2026-03-04,2026-03-04,Delivered,Invoiced,135,135,135,389525.0,0,,Yes,Unpaid
SO102240,DLV391077,INV852969,2026-01-29,2026-01-31,Delivered,Invoiced,158,158,158,289935.0,0,,Pending,Partially Paid
SO102241,DLV366077,INV881983,2026-04-04,2026-04-04,Delivered,Invoiced,7,7,7,13790.0,0,,Yes,Overdue
SO102242,DLV341918,INV792128,2026-02-06,2026-02-09,Partially Delivered,Invoiced,11,11,5,11708.91,0,,Yes,Paid
SO102243,,,,,Not Delivered,Not Invoiced,21,21,0,0.0,0,,,
SO102244,DLV413680,INV848784,2026-04-01,2026-04-03,Delivered,Invoiced,156,108,108,218209.85,0,,Yes,Partially Paid
SO102245,DLV410293,INV867379,2026-04-23,2026-04-24,Delivered,Invoiced,16,16,16,39380.8,0,,Yes,Partially Paid
SO102246,DLV341779,INV709147,2026-05-31,2026-06-01,Delivered,Invoiced,16,16,16,34220.0,0,,Yes,Paid
SO102247,DLV407967,INV817920,2026-01-18,2026-01-19,Delivered,Invoiced,25,24,24,74178.14,0,,Pending,Unpaid
SO102248,DLV325621,INV847777,2026-04-21,2026-04-23,Partially Delivered,Invoiced,15,12,6,17794.24,0,,Yes,Paid
SO102249,DLV311294,INV804450,2026-01-02,2026-01-04,Delivered,Partially Invoiced,5,4,4,14588.8,0,,Yes,Paid
SO102250,DLV494685,INV885312,2026-01-19,2026-01-20,Delivered,Invoiced,260,260,260,459404.0,0,,Pending,Paid
SO102251,,,,,Not Delivered,Not Invoiced,19,19,0,0.0,0,,,
SO102252,DLV346539,INV739529,2026-04-18,2026-04-18,Delivered,Invoiced,63,63,63,196958.8,0,,Yes,Paid
SO102253,DLV452067,,2026-01-20,,Partially Delivered,Not Invoiced,6,6,3,0.0,0,,Yes,
SO102254,DLV349248,INV783804,2026-03-25,2026-03-26,Delivered,Invoiced,11,11,11,20814.5,0,,Yes,Unpaid
SO102255,,,,,Not Delivered,Not Invoiced,23,23,0,0.0,0,,,
SO102256,DLV365169,INV833172,2026-01-21,2026-01-24,Delivered,Invoiced,49,46,46,160247.1,0,,Yes,Paid
SO102257,DLV324610,INV760683,2026-03-27,2026-03-28,Partially Delivered,Invoiced,9,9,6,23580.0,0,,Yes,Paid
SO102258,DLV315778,INV839169,2026-04-01,2026-04-04,Delivered,Partially Invoiced,47,47,47,154533.6,0,,Yes,Paid
SO102259,DLV395071,INV703217,2026-03-09,2026-03-11,Delivered,Invoiced,14,12,12,41118.86,0,,No,Paid
SO102260,DLV301518,INV828072,2026-05-19,2026-05-20,Partially Delivered,Invoiced,186,172,120,548195.48,0,,Yes,Unpaid
SO102261,DLV420964,INV834260,2026-03-19,2026-03-20,Delivered,Invoiced,261,261,261,614976.8,0,,Yes,Paid
SO102262,DLV473734,INV875867,2026-05-04,2026-05-07,Delivered,Cancelled Invoice,88,88,88,425920.0,0,,Yes,
SO102263,DLV433530,INV830713,2026-01-03,2026-01-05,Delivered,Invoiced,10,10,10,40082.0,0,,Yes,Overdue
SO102264,DLV322079,INV799786,2026-02-16,2026-02-17,Partially Delivered,Invoiced,91,91,65,151791.0,0,,Yes,Paid
SO102265,DLV457592,INV886697,2026-01-28,2026-01-31,Delivered,Invoiced,12,10,10,27838.0,0,,Yes,Paid
SO102266,DLV411291,INV702599,2026-05-10,2026-05-11,Partially Delivered,Invoiced,28,28,16,57298.29,0,,Yes,Paid
SO102267,DLV479407,INV757430,2026-02-07,2026-02-08,Delivered,Invoiced,89,89,89,291636.5,0,,Yes,Paid
SO102268,DLV363232,INV820847,2026-01-08,2026-01-09,Partially Delivered,Invoiced,2,2,1,1678.1,0,,Yes,Paid
SO102269,,,,,Not Delivered,Not Invoiced,79,79,0,0.0,0,,,
SO102270,DLV357883,,2026-02-22,,Delivered,Not Invoiced,35,35,35,0.0,0,,Yes,
SO102271,DLV437175,INV705858,2026-03-11,2026-03-14,Delivered,Invoiced,4,4,4,7600.0,0,,Yes,Paid
SO102272,DLV463886,INV848757,2026-02-05,2026-02-08,Delivered,Invoiced,11,11,11,64050.0,0,,Yes,Partially Paid
SO102273,DLV377606,,2026-05-11,,Delivered,Not Invoiced,13,13,13,0.0,0,,Yes,
SO102274,DLV437266,INV749359,2026-03-08,2026-03-09,Partially Delivered,Invoiced,5,5,3,12024.6,0,,Yes,Unpaid
SO102275,DLV416685,INV787984,2026-02-19,2026-02-22,Partially Delivered,Invoiced,16,16,6,21382.31,0,,Yes,Partially Paid
SO102276,DLV446253,INV761938,2026-03-01,2026-03-01,Delivered,Invoiced,126,126,126,583707.6,0,,Yes,Overdue
SO102277,DLV319721,INV710993,2026-02-19,2026-02-19,Delivered,Invoiced,33,33,33,63500.0,0,,Yes,Unpaid
SO102278,DLV315209,INV736223,2026-01-07,2026-01-10,Delivered,Invoiced,16,16,16,54026.0,0,,Yes,Paid
SO102279,DLV482680,INV753230,2026-01-03,2026-01-04,Delivered,Invoiced,12,12,12,62780.0,0,,Yes,Paid
SO102280,DLV399938,INV810624,2026-02-12,2026-02-13,Delivered,Invoiced,28,28,28,76757.3,0,,Yes,Unpaid
SO102281,DLV498614,,2026-06-06,,Partially Delivered,Not Invoiced,23,23,13,0.0,0,,Yes,
SO102282,DLV317280,INV877785,2026-03-27,2026-03-27,Delivered,Invoiced,19,19,19,34456.5,0,,Yes,Paid
SO102283,DLV345142,INV738695,2026-05-08,2026-05-09,Delivered,Invoiced,54,54,54,71474.4,0,,Yes,Paid
