target_month,sales_rep_id,region,state,territory,category,target_cases,target_value
2026-05-01,SR0055,South East Region,Abia,Aba Route 1,Water,301,592500
2026-01-01,SR0056,South East Region,Abia,Aba Route 2,Carbonated Soft Drink,596,2082600
2026-01-01,SR0056,South East Region,Abia,Aba Route 2,Energy Drink,105,471400
2026-01-01,SR0056,South East Region,Abia,Aba Route 2,Malt Drink,116,430900
2026-01-01,SR0056,South East Region,Abia,Aba Route 2,Mixer,30,93800
2026-01-01,SR0056,South East Region,Abia,Aba Route 2,Tea Drink,88,312200
2026-01-01,SR0056,South East Region,Abia,Aba Route 2,Water,271,533400
2026-02-01,SR0056,South East Region,Abia,Aba Route 2,Carbonated Soft Drink,432,1509500
2026-02-01,SR0056,South East Region,Abia,Aba Route 2,Energy Drink,109,489400
2026-02-01,SR0056,South East Region,Abia,Aba Route 2,Malt Drink,124,460700
2026-02-01,SR0056,South East Region,Abia,Aba Route 2,Mixer,42,131400
2026-02-01,SR0056,South East Region,Abia,Aba Route 2,Tea Drink,52,184500
2026-02-01,SR0056,South East Region,Abia,Aba Route 2,Water,176,346400
2026-03-01,SR0056,South East Region,Abia,Aba Route 2,Carbonated Soft Drink,573,2002200
2026-03-01,SR0056,South East Region,Abia,Aba Route 2,Energy Drink,116,520800
2026-03-01,SR0056,South East Region,Abia,Aba Route 2,Malt Drink,93,345500
2026-03-01,SR0056,South East Region,Abia,Aba Route 2,Mixer,25,78200
2026-03-01,SR0056,South East Region,Abia,Aba Route 2,Tea Drink,105,372500
2026-03-01,SR0056,South East Region,Abia,Aba Route 2,Water,281,553100
2026-04-01,SR0056,South East Region,Abia,Aba Route 2,Carbonated Soft Drink,531,1855400
2026-04-01,SR0056,South East Region,Abia,Aba Route 2,Energy Drink,98,440000
2026-04-01,SR0056,South East Region,Abia,Aba Route 2,Malt Drink,154,572100
2026-04-01,SR0056,South East Region,Abia,Aba Route 2,Mixer,39,122000
2026-04-01,SR0056,South East Region,Abia,Aba Route 2,Tea Drink,75,266100
2026-04-01,SR0056,South East Region,Abia,Aba Route 2,Water,201,395600
2026-05-01,SR0056,South East Region,Abia,Aba Route 2,Carbonated Soft Drink,573,2002200
2026-05-01,SR0056,South East Region,Abia,Aba Route 2,Energy Drink,123,552300
2026-05-01,SR0056,South East Region,Abia,Aba Route 2,Malt Drink,110,408600
2026-05-01,SR0056,South East Region,Abia,Aba Route 2,Mixer,26,81300
2026-05-01,SR0056,South East Region,Abia,Aba Route 2,Tea Drink,91,322800
2026-05-01,SR0056,South East Region,Abia,Aba Route 2,Water,183,360200
2026-01-01,SR0057,South East Region,Abia,Umuahia Route 1,Carbonated Soft Drink,705,2463400
2026-01-01,SR0057,South East Region,Abia,Umuahia Route 1,Energy Drink,149,669000
2026-01-01,SR0057,South East Region,Abia,Umuahia Route 1,Malt Drink,226,839600
2026-01-01,SR0057,South East Region,Abia,Umuahia Route 1,Mixer,42,131400
2026-01-01,SR0057,South East Region,Abia,Umuahia Route 1,Tea Drink,125,443400
2026-01-01,SR0057,South East Region,Abia,Umuahia Route 1,Water,338,665300
2026-02-01,SR0057,South East Region,Abia,Umuahia Route 1,Carbonated Soft Drink,883,3085400
2026-02-01,SR0057,South East Region,Abia,Umuahia Route 1,Energy Drink,182,817200
2026-02-01,SR0057,South East Region,Abia,Umuahia Route 1,Malt Drink,240,891600
2026-02-01,SR0057,South East Region,Abia,Umuahia Route 1,Mixer,38,118800
2026-02-01,SR0057,South East Region,Abia,Umuahia Route 1,Tea Drink,119,422200
2026-02-01,SR0057,South East Region,Abia,Umuahia Route 1,Water,418,822800
2026-03-01,SR0057,South East Region,Abia,Umuahia Route 1,Carbonated Soft Drink,808,2823400
2026-03-01,SR0057,South East Region,Abia,Umuahia Route 1,Energy Drink,134,601700
2026-03-01,SR0057,South East Region,Abia,Umuahia Route 1,Malt Drink,235,873000
2026-03-01,SR0057,South East Region,Abia,Umuahia Route 1,Mixer,38,118800
2026-03-01,SR0057,South East Region,Abia,Umuahia Route 1,Tea Drink,123,436300
2026-03-01,SR0057,South East Region,Abia,Umuahia Route 1,Water,338,665300
2026-04-01,SR0057,South East Region,Abia,Umuahia Route 1,Carbonated Soft Drink,650,2271300
2026-04-01,SR0057,South East Region,Abia,Umuahia Route 1,Energy Drink,148,664500
2026-04-01,SR0057,South East Region,Abia,Umuahia Route 1,Malt Drink,119,442100
2026-04-01,SR0057,South East Region,Abia,Umuahia Route 1,Mixer,50,156400
2026-04-01,SR0057,South East Region,Abia,Umuahia Route 1,Tea Drink,81,287300
2026-04-01,SR0057,South East Region,Abia,Umuahia Route 1,Water,293,576700
2026-05-01,SR0057,South East Region,Abia,Umuahia Route 1,Carbonated Soft Drink,651,2274800
2026-05-01,SR0057,South East Region,Abia,Umuahia Route 1,Energy Drink,132,592700
2026-05-01,SR0057,South East Region,Abia,Umuahia Route 1,Malt Drink,181,672400
2026-05-01,SR0057,South East Region,Abia,Umuahia Route 1,Mixer,58,181400
2026-05-01,SR0057,South East Region,Abia,Umuahia Route 1,Tea Drink,92,326400
2026-05-01,SR0057,South East Region,Abia,Umuahia Route 1,Water,328,645600
2026-01-01,SR0058,South East Region,Abia,Umuahia Route 2,Carbonated Soft Drink,684,2390100
2026-01-01,SR0058,South East Region,Abia,Umuahia Route 2,Energy Drink,79,354700
2026-01-01,SR0058,South East Region,Abia,Umuahia Route 2,Malt Drink,173,642700
2026-01-01,SR0058,South East Region,Abia,Umuahia Route 2,Mixer,49,153200
2026-01-01,SR0058,South East Region,Abia,Umuahia Route 2,Tea Drink,124,439900
2026-01-01,SR0058,South East Region,Abia,Umuahia Route 2,Water,243,478300
2026-02-01,SR0058,South East Region,Abia,Umuahia Route 2,Carbonated Soft Drink,591,2065100
2026-02-01,SR0058,South East Region,Abia,Umuahia Route 2,Energy Drink,95,426600
2026-02-01,SR0058,South East Region,Abia,Umuahia Route 2,Malt Drink,138,512700
2026-02-01,SR0058,South East Region,Abia,Umuahia Route 2,Mixer,48,150100
2026-02-01,SR0058,South East Region,Abia,Umuahia Route 2,Tea Drink,78,276700
2026-02-01,SR0058,South East Region,Abia,Umuahia Route 2,Water,292,574800
2026-03-01,SR0058,South East Region,Abia,Umuahia Route 2,Carbonated Soft Drink,415,1450100
2026-03-01,SR0058,South East Region,Abia,Umuahia Route 2,Energy Drink,131,588200
2026-03-01,SR0058,South East Region,Abia,Umuahia Route 2,Malt Drink,115,427200
2026-03-01,SR0058,South East Region,Abia,Umuahia Route 2,Mixer,50,156400
2026-03-01,SR0058,South East Region,Abia,Umuahia Route 2,Tea Drink,130,461200
2026-03-01,SR0058,South East Region,Abia,Umuahia Route 2,Water,279,549200
2026-04-01,SR0058,South East Region,Abia,Umuahia Route 2,Carbonated Soft Drink,612,2138500
2026-04-01,SR0058,South East Region,Abia,Umuahia Route 2,Energy Drink,85,381600
2026-04-01,SR0058,South East Region,Abia,Umuahia Route 2,Malt Drink,130,483000
2026-04-01,SR0058,South East Region,Abia,Umuahia Route 2,Mixer,33,103200
2026-04-01,SR0058,South East Region,Abia,Umuahia Route 2,Tea Drink,114,404400
2026-04-01,SR0058,South East Region,Abia,Umuahia Route 2,Water,205,403500
2026-05-01,SR0058,South East Region,Abia,Umuahia Route 2,Carbonated Soft Drink,730,2550800
2026-05-01,SR0058,South East Region,Abia,Umuahia Route 2,Energy Drink,85,381600
2026-05-01,SR0058,South East Region,Abia,Umuahia Route 2,Malt Drink,192,713300
2026-05-01,SR0058,South East Region,Abia,Umuahia Route 2,Mixer,52,162600
2026-05-01,SR0058,South East Region,Abia,Umuahia Route 2,Tea Drink,90,319300
2026-05-01,SR0058,South East Region,Abia,Umuahia Route 2,Water,205,403500
2026-01-01,SR0059,South East Region,Abia,Ariaria Route 1,Carbonated Soft Drink,314,1097200
2026-01-01,SR0059,South East Region,Abia,Ariaria Route 1,Energy Drink,104,467000
2026-01-01,SR0059,South East Region,Abia,Ariaria Route 1,Malt Drink,95,352900
2026-01-01,SR0059,South East Region,Abia,Ariaria Route 1,Mixer,40,125100
2026-01-01,SR0059,South East Region,Abia,Ariaria Route 1,Tea Drink,107,379600
2026-01-01,SR0059,South East Region,Abia,Ariaria Route 1,Water,244,480300
2026-02-01,SR0059,South East Region,Abia,Ariaria Route 1,Carbonated Soft Drink,424,1481600
2026-02-01,SR0059,South East Region,Abia,Ariaria Route 1,Energy Drink,69,309800
2026-02-01,SR0059,South East Region,Abia,Ariaria Route 1,Malt Drink,123,456900
2026-02-01,SR0059,South East Region,Abia,Ariaria Route 1,Mixer,22,68800
2026-02-01,SR0059,South East Region,Abia,Ariaria Route 1,Tea Drink,83,294400
2026-02-01,SR0059,South East Region,Abia,Ariaria Route 1,Water,160,314900
2026-03-01,SR0059,South East Region,Abia,Ariaria Route 1,Carbonated Soft Drink,452,1579400
2026-03-01,SR0059,South East Region,Abia,Ariaria Route 1,Energy Drink,66,296300
2026-03-01,SR0059,South East Region,Abia,Ariaria Route 1,Malt Drink,150,557200
2026-03-01,SR0059,South East Region,Abia,Ariaria Route 1,Mixer,25,78200
2026-03-01,SR0059,South East Region,Abia,Ariaria Route 1,Tea Drink,75,266100
2026-03-01,SR0059,South East Region,Abia,Ariaria Route 1,Water,148,291300
2026-04-01,SR0059,South East Region,Abia,Ariaria Route 1,Carbonated Soft Drink,429,1499000
2026-04-01,SR0059,South East Region,Abia,Ariaria Route 1,Energy Drink,81,363700
2026-04-01,SR0059,South East Region,Abia,Ariaria Route 1,Malt Drink,93,345500
2026-04-01,SR0059,South East Region,Abia,Ariaria Route 1,Mixer,21,65700
2026-04-01,SR0059,South East Region,Abia,Ariaria Route 1,Tea Drink,101,358300
2026-04-01,SR0059,South East Region,Abia,Ariaria Route 1,Water,186,366100
2026-05-01,SR0059,South East Region,Abia,Ariaria Route 1,Carbonated Soft Drink,584,2040600
2026-05-01,SR0059,South East Region,Abia,Ariaria Route 1,Energy Drink,123,552300
2026-05-01,SR0059,South East Region,Abia,Ariaria Route 1,Malt Drink,79,293500
2026-05-01,SR0059,South East Region,Abia,Ariaria Route 1,Mixer,35,109500
2026-05-01,SR0059,South East Region,Abia,Ariaria Route 1,Tea Drink,87,308600
2026-05-01,SR0059,South East Region,Abia,Ariaria Route 1,Water,278,547200
2026-01-01,SR0060,South East Region,Abia,Ariaria Route 2,Carbonated Soft Drink,443,1548000
2026-01-01,SR0060,South East Region,Abia,Ariaria Route 2,Energy Drink,102,458000
2026-01-01,SR0060,South East Region,Abia,Ariaria Route 2,Malt Drink,91,338100
2026-01-01,SR0060,South East Region,Abia,Ariaria Route 2,Mixer,42,131400
2026-01-01,SR0060,South East Region,Abia,Ariaria Route 2,Tea Drink,107,379600
2026-01-01,SR0060,South East Region,Abia,Ariaria Route 2,Water,233,458600
2026-02-01,SR0060,South East Region,Abia,Ariaria Route 2,Carbonated Soft Drink,402,1404700
2026-02-01,SR0060,South East Region,Abia,Ariaria Route 2,Energy Drink,116,520800
2026-02-01,SR0060,South East Region,Abia,Ariaria Route 2,Malt Drink,154,572100
2026-02-01,SR0060,South East Region,Abia,Ariaria Route 2,Mixer,40,125100
2026-02-01,SR0060,South East Region,Abia,Ariaria Route 2,Tea Drink,77,273200
2026-02-01,SR0060,South East Region,Abia,Ariaria Route 2,Water,291,572800
2026-03-01,SR0060,South East Region,Abia,Ariaria Route 2,Carbonated Soft Drink,511,1785600
2026-03-01,SR0060,South East Region,Abia,Ariaria Route 2,Energy Drink,102,458000
2026-03-01,SR0060,South East Region,Abia,Ariaria Route 2,Malt Drink,148,549800
2026-03-01,SR0060,South East Region,Abia,Ariaria Route 2,Mixer,31,97000
2026-03-01,SR0060,South East Region,Abia,Ariaria Route 2,Tea Drink,88,312200
2026-03-01,SR0060,South East Region,Abia,Ariaria Route 2,Water,153,301200
2026-04-01,SR0060,South East Region,Abia,Ariaria Route 2,Carbonated Soft Drink,468,1635300
2026-04-01,SR0060,South East Region,Abia,Ariaria Route 2,Energy Drink,128,574700
2026-04-01,SR0060,South East Region,Abia,Ariaria Route 2,Malt Drink,149,553500
2026-04-01,SR0060,South East Region,Abia,Ariaria Route 2,Mixer,41,128200
2026-04-01,SR0060,South East Region,Abia,Ariaria Route 2,Tea Drink,91,322800
2026-04-01,SR0060,South East Region,Abia,Ariaria Route 2,Water,288,566900
2026-05-01,SR0060,South East Region,Abia,Ariaria Route 2,Carbonated Soft Drink,555,1939300
2026-05-01,SR0060,South East Region,Abia,Ariaria Route 2,Energy Drink,73,327800
2026-05-01,SR0060,South East Region,Abia,Ariaria Route 2,Malt Drink,78,289800
2026-05-01,SR0060,South East Region,Abia,Ariaria Route 2,Mixer,21,65700
2026-05-01,SR0060,South East Region,Abia,Ariaria Route 2,Tea Drink,99,351200
2026-05-01,SR0060,South East Region,Abia,Ariaria Route 2,Water,194,381900
2026-01-01,SR0061,South East Region,Abia,Osisioma Route 1,Carbonated Soft Drink,533,1862400
2026-01-01,SR0061,South East Region,Abia,Osisioma Route 1,Energy Drink,72,323300
2026-01-01,SR0061,South East Region,Abia,Osisioma Route 1,Malt Drink,85,315800
2026-01-01,SR0061,South East Region,Abia,Osisioma Route 1,Mixer,33,103200
2026-01-01,SR0061,South East Region,Abia,Osisioma Route 1,Tea Drink,93,329900
2026-01-01,SR0061,South East Region,Abia,Osisioma Route 1,Water,247,486200
2026-02-01,SR0061,South East Region,Abia,Osisioma Route 1,Carbonated Soft Drink,613,2142000
2026-02-01,SR0061,South East Region,Abia,Osisioma Route 1,Energy Drink,81,363700
2026-02-01,SR0061,South East Region,Abia,Osisioma Route 1,Malt Drink,129,479200
2026-02-01,SR0061,South East Region,Abia,Osisioma Route 1,Mixer,22,68800
2026-02-01,SR0061,South East Region,Abia,Osisioma Route 1,Tea Drink,90,319300
2026-02-01,SR0061,South East Region,Abia,Osisioma Route 1,Water,240,472400
2026-03-01,SR0061,South East Region,Abia,Osisioma Route 1,Carbonated Soft Drink,348,1216000
2026-03-01,SR0061,South East Region,Abia,Osisioma Route 1,Energy Drink,64,287400
2026-03-01,SR0061,South East Region,Abia,Osisioma Route 1,Malt Drink,114,423500
2026-03-01,SR0061,South East Region,Abia,Osisioma Route 1,Mixer,39,122000
2026-03-01,SR0061,South East Region,Abia,Osisioma Route 1,Tea Drink,85,301500
2026-03-01,SR0061,South East Region,Abia,Osisioma Route 1,Water,156,307100
2026-04-01,SR0061,South East Region,Abia,Osisioma Route 1,Carbonated Soft Drink,608,2124500
2026-04-01,SR0061,South East Region,Abia,Osisioma Route 1,Energy Drink,123,552300
2026-04-01,SR0061,South East Region,Abia,Osisioma Route 1,Malt Drink,96,356600
2026-04-01,SR0061,South East Region,Abia,Osisioma Route 1,Mixer,29,90700
2026-04-01,SR0061,South East Region,Abia,Osisioma Route 1,Tea Drink,86,305100
2026-04-01,SR0061,South East Region,Abia,Osisioma Route 1,Water,233,458600
2026-05-01,SR0061,South East Region,Abia,Osisioma Route 1,Carbonated Soft Drink,476,1663300
2026-05-01,SR0061,South East Region,Abia,Osisioma Route 1,Energy Drink,104,467000
2026-05-01,SR0061,South East Region,Abia,Osisioma Route 1,Malt Drink,125,464400
2026-05-01,SR0061,South East Region,Abia,Osisioma Route 1,Mixer,25,78200
2026-05-01,SR0061,South East Region,Abia,Osisioma Route 1,Tea Drink,54,191600
2026-05-01,SR0061,South East Region,Abia,Osisioma Route 1,Water,278,547200
2026-01-01,SR0062,South East Region,Abia,Osisioma Route 2,Carbonated Soft Drink,586,2047600
2026-01-01,SR0062,South East Region,Abia,Osisioma Route 2,Energy Drink,129,579200
2026-01-01,SR0062,South East Region,Abia,Osisioma Route 2,Malt Drink,145,538700
2026-01-01,SR0062,South East Region,Abia,Osisioma Route 2,Mixer,27,84400
2026-01-01,SR0062,South East Region,Abia,Osisioma Route 2,Tea Drink,88,312200
2026-01-01,SR0062,South East Region,Abia,Osisioma Route 2,Water,307,604300
2026-02-01,SR0062,South East Region,Abia,Osisioma Route 2,Carbonated Soft Drink,550,1921800
2026-02-01,SR0062,South East Region,Abia,Osisioma Route 2,Energy Drink,93,417600
2026-02-01,SR0062,South East Region,Abia,Osisioma Route 2,Malt Drink,175,650100
2026-02-01,SR0062,South East Region,Abia,Osisioma Route 2,Mixer,48,150100
2026-02-01,SR0062,South East Region,Abia,Osisioma Route 2,Tea Drink,65,230600
2026-02-01,SR0062,South East Region,Abia,Osisioma Route 2,Water,285,561000
2026-03-01,SR0062,South East Region,Abia,Osisioma Route 2,Carbonated Soft Drink,783,2736000
2026-03-01,SR0062,South East Region,Abia,Osisioma Route 2,Energy Drink,111,498400
2026-03-01,SR0062,South East Region,Abia,Osisioma Route 2,Malt Drink,187,694700
2026-03-01,SR0062,South East Region,Abia,Osisioma Route 2,Mixer,45,140700
2026-03-01,SR0062,South East Region,Abia,Osisioma Route 2,Tea Drink,90,319300
2026-03-01,SR0062,South East Region,Abia,Osisioma Route 2,Water,235,462600
2026-04-01,SR0062,South East Region,Abia,Osisioma Route 2,Carbonated Soft Drink,596,2082600
2026-04-01,SR0062,South East Region,Abia,Osisioma Route 2,Energy Drink,109,489400
2026-04-01,SR0062,South East Region,Abia,Osisioma Route 2,Malt Drink,163,605500
2026-04-01,SR0062,South East Region,Abia,Osisioma Route 2,Mixer,40,125100
2026-04-01,SR0062,South East Region,Abia,Osisioma Route 2,Tea Drink,117,415100
2026-04-01,SR0062,South East Region,Abia,Osisioma Route 2,Water,222,437000
2026-05-01,SR0062,South East Region,Abia,Osisioma Route 2,Carbonated Soft Drink,533,1862400
2026-05-01,SR0062,South East Region,Abia,Osisioma Route 2,Energy Drink,135,606200
2026-05-01,SR0062,South East Region,Abia,Osisioma Route 2,Malt Drink,152,564700
2026-05-01,SR0062,South East Region,Abia,Osisioma Route 2,Mixer,26,81300
2026-05-01,SR0062,South East Region,Abia,Osisioma Route 2,Tea Drink,113,400900
2026-05-01,SR0062,South East Region,Abia,Osisioma Route 2,Water,296,582600
2026-01-01,SR0063,North West Region,Kano,Kano Route 1,Carbonated Soft Drink,481,1680700
2026-01-01,SR0063,North West Region,Kano,Kano Route 1,Energy Drink,130,583700
2026-01-01,SR0063,North West Region,Kano,Kano Route 1,Malt Drink,182,676100
2026-01-01,SR0063,North West Region,Kano,Kano Route 1,Mixer,43,134500
2026-01-01,SR0063,North West Region,Kano,Kano Route 1,Tea Drink,76,269600
2026-01-01,SR0063,North West Region,Kano,Kano Route 1,Water,267,525500
2026-02-01,SR0063,North West Region,Kano,Kano Route 1,Carbonated Soft Drink,700,2446000
2026-02-01,SR0063,North West Region,Kano,Kano Route 1,Energy Drink,128,574700
2026-02-01,SR0063,North West Region,Kano,Kano Route 1,Malt Drink,164,609300
2026-02-01,SR0063,North West Region,Kano,Kano Route 1,Mixer,40,125100
2026-02-01,SR0063,North West Region,Kano,Kano Route 1,Tea Drink,75,266100
2026-02-01,SR0063,North West Region,Kano,Kano Route 1,Water,298,586600
2026-03-01,SR0063,North West Region,Kano,Kano Route 1,Carbonated Soft Drink,578,2019700
2026-03-01,SR0063,North West Region,Kano,Kano Route 1,Energy Drink,121,543300
2026-03-01,SR0063,North West Region,Kano,Kano Route 1,Malt Drink,98,364100
2026-03-01,SR0063,North West Region,Kano,Kano Route 1,Mixer,33,103200
2026-03-01,SR0063,North West Region,Kano,Kano Route 1,Tea Drink,77,273200
2026-03-01,SR0063,North West Region,Kano,Kano Route 1,Water,242,476300
2026-04-01,SR0063,North West Region,Kano,Kano Route 1,Carbonated Soft Drink,474,1656300
2026-04-01,SR0063,North West Region,Kano,Kano Route 1,Energy Drink,99,444500
2026-04-01,SR0063,North West Region,Kano,Kano Route 1,Malt Drink,130,483000
2026-04-01,SR0063,North West Region,Kano,Kano Route 1,Mixer,37,115700
2026-04-01,SR0063,North West Region,Kano,Kano Route 1,Tea Drink,122,432800
